Track for Guillermo            2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/02/2015 17:42:00     14.835 N    143.605 W
08/02/2015 17:44:00     14.839 N    143.610 W
08/02/2015 17:45:59     14.843 N    143.616 W
08/02/2015 17:47:59     14.847 N    143.621 W
08/02/2015 17:50:00     14.851 N    143.627 W
08/02/2015 17:52:00     14.855 N    143.632 W
08/02/2015 17:53:59     14.859 N    143.638 W
08/02/2015 17:55:59     14.863 N    143.643 W
08/02/2015 17:58:00     14.868 N    143.649 W
08/02/2015 18:00:00     14.872 N    143.654 W
08/02/2015 18:01:59     14.876 N    143.660 W
08/02/2015 18:04:00     14.880 N    143.665 W
08/02/2015 18:06:00     14.885 N    143.671 W
08/02/2015 18:07:59     14.889 N    143.677 W
08/02/2015 18:09:59     14.894 N    143.682 W
08/02/2015 18:12:00     14.898 N    143.688 W
08/02/2015 18:14:00     14.903 N    143.694 W
08/02/2015 18:15:59     14.907 N    143.699 W
08/02/2015 18:17:59     14.912 N    143.705 W
08/02/2015 18:20:00     14.916 N    143.711 W
08/02/2015 18:22:00     14.921 N    143.716 W
08/02/2015 18:23:59     14.926 N    143.722 W
08/02/2015 18:25:59     14.931 N    143.728 W
08/02/2015 18:28:00     14.935 N    143.734 W
08/02/2015 18:30:00     14.940 N    143.739 W
08/02/2015 18:31:59     14.945 N    143.745 W
08/02/2015 18:34:00     14.950 N    143.751 W
08/02/2015 18:36:00     14.955 N    143.757 W
08/02/2015 18:37:59     14.960 N    143.763 W
08/02/2015 18:39:59     14.965 N    143.769 W
08/02/2015 18:42:00     14.970 N    143.775 W
08/02/2015 18:44:00     14.975 N    143.780 W
08/02/2015 18:45:59     14.980 N    143.786 W
08/02/2015 18:47:59     14.985 N    143.792 W
08/02/2015 18:50:00     14.990 N    143.798 W
08/02/2015 18:52:00     14.996 N    143.804 W
08/02/2015 18:53:59     15.001 N    143.810 W
08/02/2015 18:55:59     15.006 N    143.816 W
08/02/2015 18:58:00     15.012 N    143.822 W
08/02/2015 19:00:00     15.017 N    143.828 W
08/02/2015 19:01:59     15.023 N    143.834 W
08/02/2015 19:04:00     15.028 N    143.840 W
08/02/2015 19:06:00     15.034 N    143.846 W
08/02/2015 19:07:59     15.039 N    143.852 W
08/02/2015 19:09:59     15.045 N    143.858 W
08/02/2015 19:12:00     15.051 N    143.865 W
08/02/2015 19:12:46     15.053 N    143.867 W
08/02/2015 19:14:47     15.058 N    143.873 W
08/02/2015 19:16:46     15.062 N    143.878 W
08/02/2015 19:18:46     15.067 N    143.884 W
08/02/2015 19:20:47     15.071 N    143.889 W
08/02/2015 19:22:47     15.076 N    143.895 W
08/02/2015 19:24:46     15.080 N    143.900 W
08/02/2015 19:26:46     15.085 N    143.905 W
08/02/2015 19:28:47     15.089 N    143.911 W
08/02/2015 19:30:47     15.094 N    143.916 W
08/02/2015 19:32:46     15.098 N    143.922 W
08/02/2015 19:34:46     15.103 N    143.927 W
08/02/2015 19:36:47     15.107 N    143.932 W
08/02/2015 19:38:47     15.112 N    143.938 W
08/02/2015 19:40:46     15.116 N    143.943 W
08/02/2015 19:42:46     15.121 N    143.948 W
08/02/2015 19:44:47     15.125 N    143.954 W
08/02/2015 19:46:46     15.130 N    143.959 W
08/02/2015 19:48:46     15.134 N    143.964 W
08/02/2015 19:50:47     15.139 N    143.969 W
08/02/2015 19:52:47     15.143 N    143.975 W
08/02/2015 19:54:46     15.148 N    143.980 W
08/02/2015 19:56:46     15.152 N    143.985 W
08/02/2015 19:58:47     15.156 N    143.990 W
08/02/2015 20:00:47     15.161 N    143.995 W
08/02/2015 20:02:46     15.165 N    144.001 W
08/02/2015 20:04:46     15.170 N    144.006 W
08/02/2015 20:06:47     15.174 N    144.011 W
08/02/2015 20:08:47     15.178 N    144.016 W
08/02/2015 20:10:46     15.183 N    144.021 W
08/02/2015 20:12:46     15.187 N    144.026 W
08/02/2015 20:14:47     15.191 N    144.031 W
08/02/2015 20:16:46     15.196 N    144.036 W
08/02/2015 20:18:46     15.200 N    144.041 W
08/02/2015 20:20:47     15.204 N    144.046 W
08/02/2015 20:22:47     15.209 N    144.051 W
08/02/2015 20:24:46     15.213 N    144.056 W
08/02/2015 20:26:46     15.217 N    144.061 W
08/02/2015 20:28:47     15.222 N    144.066 W
08/02/2015 20:30:47     15.226 N    144.071 W
08/02/2015 20:32:46     15.230 N    144.076 W
08/02/2015 20:34:46     15.234 N    144.080 W
