Track for Floyd                1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/09/1999 13:33:49     17.707 N     55.456 W
09/09/1999 13:35:50     17.710 N     55.464 W
09/09/1999 13:37:49     17.714 N     55.471 W
09/09/1999 13:39:50     17.717 N     55.479 W
09/09/1999 13:41:49     17.720 N     55.486 W
09/09/1999 13:43:49     17.724 N     55.494 W
09/09/1999 13:45:50     17.727 N     55.501 W
09/09/1999 13:47:49     17.731 N     55.509 W
09/09/1999 13:49:50     17.734 N     55.516 W
09/09/1999 13:51:49     17.738 N     55.524 W
09/09/1999 13:53:50     17.741 N     55.531 W
09/09/1999 13:55:49     17.745 N     55.539 W
09/09/1999 13:57:50     17.748 N     55.546 W
09/09/1999 13:59:49     17.751 N     55.553 W
09/09/1999 14:01:50     17.755 N     55.561 W
09/09/1999 14:03:49     17.758 N     55.568 W
09/09/1999 14:05:50     17.761 N     55.576 W
09/09/1999 14:07:49     17.765 N     55.583 W
09/09/1999 14:09:50     17.768 N     55.591 W
09/09/1999 14:11:49     17.771 N     55.598 W
09/09/1999 14:13:49     17.775 N     55.605 W
09/09/1999 14:15:50     17.778 N     55.613 W
09/09/1999 14:17:49     17.781 N     55.620 W
09/09/1999 14:19:50     17.785 N     55.628 W
09/09/1999 14:21:49     17.788 N     55.635 W
09/09/1999 14:23:50     17.791 N     55.642 W
09/09/1999 14:25:49     17.794 N     55.650 W
09/09/1999 14:27:50     17.797 N     55.657 W
09/09/1999 14:29:49     17.801 N     55.664 W
09/09/1999 14:31:50     17.804 N     55.672 W
09/09/1999 14:33:49     17.807 N     55.679 W
09/09/1999 14:35:50     17.810 N     55.686 W
09/09/1999 14:37:49     17.813 N     55.694 W
09/09/1999 14:39:50     17.817 N     55.701 W
09/09/1999 14:41:49     17.820 N     55.708 W
09/09/1999 14:43:49     17.823 N     55.715 W
09/09/1999 14:45:50     17.826 N     55.723 W
09/09/1999 14:47:49     17.829 N     55.730 W
09/09/1999 14:49:50     17.832 N     55.737 W
09/09/1999 14:51:49     17.835 N     55.744 W
09/09/1999 14:53:50     17.838 N     55.751 W
09/09/1999 14:55:49     17.841 N     55.759 W
09/09/1999 14:57:50     17.844 N     55.766 W
09/09/1999 14:59:49     17.847 N     55.773 W
09/09/1999 15:01:50     17.850 N     55.780 W
09/09/1999 15:03:49     17.853 N     55.787 W
09/09/1999 15:05:50     17.856 N     55.794 W
09/09/1999 15:07:49     17.859 N     55.801 W
09/09/1999 15:09:50     17.862 N     55.808 W
09/09/1999 15:11:49     17.864 N     55.815 W
09/09/1999 15:13:49     17.867 N     55.822 W
09/09/1999 15:15:50     17.870 N     55.829 W
09/09/1999 15:17:49     17.873 N     55.836 W
09/09/1999 15:19:50     17.876 N     55.843 W
09/09/1999 15:21:49     17.878 N     55.850 W
09/09/1999 15:23:50     17.881 N     55.857 W
09/09/1999 15:25:49     17.884 N     55.864 W
09/09/1999 15:27:50     17.887 N     55.871 W
09/09/1999 15:29:49     17.889 N     55.878 W
09/09/1999 15:31:50     17.892 N     55.885 W
09/09/1999 15:33:49     17.895 N     55.892 W
09/09/1999 15:35:50     17.897 N     55.899 W
09/09/1999 15:37:49     17.900 N     55.905 W
09/09/1999 15:39:50     17.902 N     55.912 W
09/09/1999 15:41:49     17.905 N     55.919 W
09/09/1999 15:43:49     17.907 N     55.926 W
09/09/1999 15:45:50     17.910 N     55.932 W
09/09/1999 15:47:49     17.912 N     55.939 W
09/09/1999 15:49:50     17.915 N     55.946 W
09/09/1999 15:51:49     17.917 N     55.952 W
09/09/1999 15:53:50     17.920 N     55.959 W
09/09/1999 15:55:49     17.922 N     55.966 W
09/09/1999 15:57:50     17.924 N     55.972 W
09/09/1999 15:59:49     17.927 N     55.979 W
09/09/1999 16:01:50     17.929 N     55.986 W
09/09/1999 16:03:49     17.931 N     55.992 W
09/09/1999 16:05:49     17.934 N     55.999 W
09/09/1999 16:07:50     17.936 N     56.005 W
09/09/1999 16:09:50     17.938 N     56.012 W
09/09/1999 16:11:49     17.940 N     56.018 W
09/09/1999 16:13:50     17.943 N     56.025 W
09/09/1999 16:15:50     17.945 N     56.031 W
09/09/1999 16:17:49     17.947 N     56.038 W
09/09/1999 16:19:49     17.949 N     56.044 W
09/09/1999 16:21:50     17.951 N     56.050 W
09/09/1999 16:23:50     17.953 N     56.057 W
09/09/1999 16:25:49     17.955 N     56.063 W
09/09/1999 16:27:49     17.957 N     56.070 W
09/09/1999 16:29:50     17.960 N     56.076 W
09/09/1999 16:31:50     17.962 N     56.082 W
09/09/1999 16:33:49     17.964 N     56.089 W
09/09/1999 16:35:49     17.966 N     56.095 W
09/09/1999 16:37:50     17.968 N     56.101 W
09/09/1999 16:39:50     17.970 N     56.107 W
09/09/1999 16:41:49     17.972 N     56.114 W
09/09/1999 16:43:50     17.973 N     56.120 W
09/09/1999 16:45:50     17.975 N     56.126 W
09/09/1999 16:47:49     17.977 N     56.132 W
09/09/1999 16:49:49     17.979 N     56.139 W
09/09/1999 16:51:50     17.981 N     56.145 W
09/09/1999 16:53:50     17.983 N     56.151 W
09/09/1999 16:55:49     17.985 N     56.157 W
09/09/1999 16:57:49     17.987 N     56.163 W
09/09/1999 16:59:50     17.988 N     56.169 W
09/09/1999 17:01:50     17.990 N     56.176 W
09/09/1999 17:03:49     17.992 N     56.182 W
09/09/1999 17:05:49     17.994 N     56.188 W
09/09/1999 17:07:50     17.995 N     56.194 W
09/09/1999 17:09:50     17.997 N     56.200 W
09/09/1999 17:11:49     17.999 N     56.206 W
09/09/1999 17:13:50     18.001 N     56.212 W
09/09/1999 17:15:50     18.002 N     56.218 W
09/09/1999 17:17:49     18.004 N     56.224 W
09/09/1999 17:19:49     18.006 N     56.230 W
09/09/1999 17:21:50     18.007 N     56.236 W
09/09/1999 17:23:50     18.009 N     56.242 W
09/09/1999 17:25:49     18.010 N     56.248 W
09/09/1999 17:27:49     18.012 N     56.254 W
09/09/1999 17:29:50     18.014 N     56.260 W
09/09/1999 17:31:50     18.015 N     56.266 W
09/09/1999 17:33:49     18.017 N     56.272 W
09/09/1999 17:35:49     18.018 N     56.278 W
09/09/1999 17:37:50     18.020 N     56.284 W
09/09/1999 17:39:50     18.021 N     56.289 W
09/09/1999 17:41:49     18.023 N     56.295 W
09/09/1999 17:43:50     18.024 N     56.301 W
09/09/1999 17:45:50     18.026 N     56.307 W
09/09/1999 17:47:49     18.027 N     56.313 W
09/09/1999 17:49:49     18.029 N     56.319 W
09/09/1999 17:51:50     18.030 N     56.325 W
09/09/1999 17:53:50     18.032 N     56.330 W
09/09/1999 17:55:49     18.033 N     56.336 W
09/09/1999 17:57:49     18.035 N     56.342 W
09/09/1999 17:59:50     18.036 N     56.348 W
09/09/1999 18:01:50     18.037 N     56.354 W
09/09/1999 18:03:49     18.039 N     56.359 W
09/09/1999 18:02:38     18.038 N     56.356 W
09/09/1999 18:04:38     18.041 N     56.363 W
09/09/1999 18:06:39     18.044 N     56.370 W
09/09/1999 18:08:39     18.048 N     56.377 W
09/09/1999 18:10:38     18.051 N     56.383 W
09/09/1999 18:12:38     18.054 N     56.390 W
09/09/1999 18:14:39     18.056 N     56.397 W
09/09/1999 18:16:39     18.059 N     56.404 W
09/09/1999 18:18:38     18.062 N     56.410 W
09/09/1999 18:20:38     18.065 N     56.417 W
09/09/1999 18:22:39     18.067 N     56.423 W
09/09/1999 18:24:39     18.070 N     56.430 W
09/09/1999 18:26:38     18.072 N     56.436 W
09/09/1999 18:28:39     18.075 N     56.443 W
09/09/1999 18:30:39     18.077 N     56.449 W
09/09/1999 18:32:38     18.079 N     56.455 W
09/09/1999 18:34:38     18.082 N     56.462 W
09/09/1999 18:36:39     18.084 N     56.468 W
09/09/1999 18:38:39     18.086 N     56.474 W
09/09/1999 18:40:38     18.088 N     56.480 W
09/09/1999 18:42:38     18.089 N     56.486 W
09/09/1999 18:44:39     18.091 N     56.492 W
09/09/1999 18:46:39     18.093 N     56.498 W
09/09/1999 18:48:38     18.094 N     56.504 W
09/09/1999 18:50:38     18.096 N     56.509 W
09/09/1999 18:52:39     18.097 N     56.515 W
09/09/1999 18:54:39     18.099 N     56.521 W
09/09/1999 18:56:38     18.100 N     56.527 W
09/09/1999 18:58:39     18.101 N     56.532 W
09/09/1999 19:00:39     18.102 N     56.538 W
09/09/1999 19:02:38     18.103 N     56.543 W
09/09/1999 19:04:38     18.104 N     56.549 W
09/09/1999 19:06:39     18.105 N     56.554 W
09/09/1999 19:08:39     18.106 N     56.559 W
09/09/1999 19:10:38     18.106 N     56.565 W
09/09/1999 19:12:38     18.107 N     56.570 W
09/09/1999 19:14:39     18.108 N     56.575 W
09/09/1999 19:16:39     18.108 N     56.580 W
09/09/1999 19:18:38     18.109 N     56.585 W
09/09/1999 19:20:38     18.109 N     56.591 W
