Track for Danielle             1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/26/1998 18:06:00     19.582 N     53.214 W
08/26/1998 18:07:59     19.584 N     53.225 W
08/26/1998 18:09:59     19.587 N     53.236 W
08/26/1998 18:12:00     19.590 N     53.247 W
08/26/1998 18:14:00     19.592 N     53.258 W
08/26/1998 18:15:59     19.595 N     53.269 W
08/26/1998 18:17:59     19.598 N     53.280 W
08/26/1998 18:20:00     19.601 N     53.291 W
08/26/1998 18:22:00     19.603 N     53.302 W
08/26/1998 18:23:59     19.606 N     53.313 W
08/26/1998 18:25:59     19.609 N     53.324 W
08/26/1998 18:28:00     19.612 N     53.335 W
08/26/1998 18:30:00     19.614 N     53.346 W
08/26/1998 18:31:59     19.617 N     53.357 W
08/26/1998 18:34:00     19.620 N     53.368 W
08/26/1998 18:36:00     19.623 N     53.379 W
08/26/1998 18:37:59     19.625 N     53.390 W
08/26/1998 18:39:59     19.628 N     53.401 W
08/26/1998 18:42:00     19.631 N     53.411 W
08/26/1998 18:44:00     19.633 N     53.422 W
08/26/1998 18:45:59     19.636 N     53.433 W
08/26/1998 18:47:59     19.639 N     53.444 W
08/26/1998 18:50:00     19.642 N     53.455 W
08/26/1998 18:52:00     19.644 N     53.466 W
08/26/1998 18:53:59     19.647 N     53.476 W
08/26/1998 18:55:59     19.650 N     53.487 W
08/26/1998 18:58:00     19.653 N     53.498 W
08/26/1998 19:00:00     19.655 N     53.509 W
08/26/1998 19:01:59     19.658 N     53.520 W
08/26/1998 19:04:00     19.661 N     53.530 W
08/26/1998 19:06:00     19.664 N     53.541 W
08/26/1998 19:07:59     19.667 N     53.552 W
08/26/1998 19:09:59     19.669 N     53.563 W
08/26/1998 19:12:00     19.672 N     53.573 W
08/26/1998 19:14:00     19.675 N     53.584 W
08/26/1998 19:15:59     19.678 N     53.595 W
08/26/1998 19:17:59     19.680 N     53.605 W
08/26/1998 19:20:00     19.683 N     53.616 W
08/26/1998 19:22:00     19.686 N     53.627 W
08/26/1998 19:23:59     19.689 N     53.637 W
08/26/1998 19:25:59     19.691 N     53.648 W
08/26/1998 19:28:00     19.694 N     53.659 W
08/26/1998 19:30:00     19.697 N     53.669 W
08/26/1998 19:31:59     19.700 N     53.680 W
08/26/1998 19:34:00     19.703 N     53.691 W
08/26/1998 19:36:00     19.705 N     53.701 W
08/26/1998 19:37:59     19.708 N     53.712 W
08/26/1998 19:39:59     19.711 N     53.722 W
08/26/1998 19:42:00     19.714 N     53.733 W
08/26/1998 19:44:00     19.717 N     53.743 W
08/26/1998 19:45:59     19.719 N     53.754 W
08/26/1998 19:47:59     19.722 N     53.765 W
08/26/1998 19:50:00     19.725 N     53.775 W
08/26/1998 19:52:00     19.728 N     53.786 W
08/26/1998 19:53:59     19.731 N     53.796 W
08/26/1998 19:55:59     19.733 N     53.807 W
08/26/1998 19:58:00     19.736 N     53.817 W
08/26/1998 20:00:00     19.739 N     53.828 W
08/26/1998 20:01:59     19.742 N     53.838 W
08/26/1998 20:04:00     19.745 N     53.848 W
08/26/1998 20:06:00     19.747 N     53.859 W
08/26/1998 20:07:59     19.750 N     53.869 W
08/26/1998 20:09:59     19.753 N     53.880 W
08/26/1998 20:12:00     19.756 N     53.890 W
08/26/1998 20:14:00     19.759 N     53.901 W
08/26/1998 20:15:59     19.762 N     53.911 W
08/26/1998 20:17:59     19.764 N     53.921 W
08/26/1998 20:20:00     19.767 N     53.932 W
08/26/1998 20:22:00     19.770 N     53.942 W
08/26/1998 20:23:59     19.773 N     53.952 W
08/26/1998 20:25:59     19.776 N     53.963 W
08/26/1998 20:28:00     19.778 N     53.973 W
08/26/1998 20:30:00     19.781 N     53.983 W
08/26/1998 20:31:59     19.784 N     53.994 W
08/26/1998 20:34:00     19.787 N     54.004 W
08/26/1998 20:36:00     19.790 N     54.014 W
08/26/1998 20:37:59     19.793 N     54.025 W
08/26/1998 20:39:59     19.796 N     54.035 W
08/26/1998 20:42:00     19.798 N     54.045 W
08/26/1998 20:44:00     19.801 N     54.055 W
08/26/1998 20:45:59     19.804 N     54.066 W
08/26/1998 20:47:59     19.807 N     54.076 W
08/26/1998 20:50:00     19.810 N     54.086 W
08/26/1998 20:52:00     19.813 N     54.096 W
08/26/1998 20:53:59     19.815 N     54.106 W
08/26/1998 20:55:59     19.818 N     54.117 W
08/26/1998 20:58:00     19.821 N     54.127 W
08/26/1998 21:00:00     19.824 N     54.137 W
08/26/1998 21:01:59     19.827 N     54.147 W
08/26/1998 21:04:00     19.830 N     54.157 W
08/26/1998 21:06:00     19.833 N     54.167 W
08/26/1998 21:07:59     19.835 N     54.178 W
08/26/1998 21:09:59     19.838 N     54.188 W
08/26/1998 21:12:00     19.841 N     54.198 W
08/26/1998 21:14:00     19.844 N     54.208 W
08/26/1998 21:15:59     19.847 N     54.218 W
08/26/1998 21:17:59     19.850 N     54.228 W
08/26/1998 21:20:00     19.853 N     54.238 W
08/26/1998 21:22:00     19.856 N     54.248 W
08/26/1998 21:23:59     19.858 N     54.258 W
08/26/1998 21:25:59     19.861 N     54.268 W
08/26/1998 21:28:00     19.864 N     54.278 W
08/26/1998 21:30:00     19.867 N     54.288 W
08/26/1998 21:31:59     19.870 N     54.298 W
08/26/1998 21:34:00     19.873 N     54.309 W
08/26/1998 21:36:00     19.876 N     54.319 W
08/26/1998 21:37:59     19.879 N     54.329 W
08/26/1998 21:39:59     19.881 N     54.339 W
08/26/1998 21:42:00     19.884 N     54.348 W
08/26/1998 21:44:00     19.887 N     54.358 W
08/26/1998 21:45:59     19.890 N     54.368 W
08/26/1998 21:47:59     19.893 N     54.378 W
08/26/1998 21:50:00     19.896 N     54.388 W
08/26/1998 21:52:00     19.899 N     54.398 W
08/26/1998 21:53:59     19.902 N     54.408 W
08/26/1998 21:55:59     19.905 N     54.418 W
08/26/1998 21:58:00     19.908 N     54.428 W
08/26/1998 22:00:00     19.910 N     54.438 W
08/26/1998 22:01:59     19.913 N     54.448 W
08/26/1998 22:04:00     19.916 N     54.458 W
08/26/1998 22:06:00     19.919 N     54.468 W
08/26/1998 22:07:59     19.922 N     54.478 W
08/26/1998 22:09:59     19.925 N     54.488 W
08/26/1998 22:12:00     19.928 N     54.497 W
08/26/1998 22:14:00     19.931 N     54.507 W
08/26/1998 22:15:59     19.934 N     54.517 W
08/26/1998 22:17:59     19.937 N     54.527 W
08/26/1998 22:20:00     19.939 N     54.537 W
08/26/1998 22:22:00     19.942 N     54.547 W
08/26/1998 22:23:59     19.945 N     54.556 W
08/26/1998 22:25:59     19.948 N     54.566 W
08/26/1998 22:28:00     19.951 N     54.576 W
08/26/1998 22:30:00     19.954 N     54.586 W
08/26/1998 22:31:59     19.957 N     54.596 W
08/26/1998 22:34:00     19.960 N     54.605 W
08/26/1998 22:36:00     19.963 N     54.615 W
08/26/1998 22:37:59     19.966 N     54.625 W
08/26/1998 22:39:59     19.969 N     54.635 W
08/26/1998 22:42:00     19.972 N     54.645 W
08/26/1998 22:44:00     19.974 N     54.654 W
08/26/1998 22:45:59     19.977 N     54.664 W
08/26/1998 22:47:59     19.980 N     54.674 W
08/26/1998 22:50:00     19.983 N     54.684 W
08/26/1998 22:52:00     19.986 N     54.693 W
08/26/1998 22:53:59     19.989 N     54.703 W
08/26/1998 22:55:59     19.992 N     54.713 W
08/26/1998 22:58:00     19.995 N     54.722 W
08/26/1998 23:00:00     19.998 N     54.732 W
08/26/1998 23:01:59     20.001 N     54.742 W
08/26/1998 23:04:00     20.004 N     54.752 W
08/26/1998 23:06:00     20.007 N     54.761 W
08/26/1998 23:07:59     20.010 N     54.771 W
08/26/1998 23:09:59     20.013 N     54.781 W
08/26/1998 23:12:00     20.016 N     54.790 W
08/26/1998 23:14:00     20.018 N     54.800 W
08/26/1998 23:15:59     20.021 N     54.810 W
08/26/1998 23:17:59     20.024 N     54.819 W
08/26/1998 23:20:00     20.027 N     54.829 W
08/26/1998 23:22:00     20.030 N     54.838 W
08/26/1998 23:23:59     20.033 N     54.848 W
08/26/1998 23:25:59     20.036 N     54.858 W
08/26/1998 23:28:00     20.039 N     54.867 W
08/26/1998 23:30:00     20.042 N     54.877 W
08/26/1998 23:31:59     20.045 N     54.887 W
08/26/1998 23:34:00     20.048 N     54.896 W
08/26/1998 23:36:00     20.051 N     54.906 W
08/26/1998 23:37:59     20.054 N     54.915 W
08/26/1998 23:39:59     20.057 N     54.925 W
08/26/1998 23:42:00     20.060 N     54.934 W
08/26/1998 23:44:00     20.063 N     54.944 W
08/26/1998 23:45:59     20.066 N     54.954 W
08/26/1998 23:47:59     20.069 N     54.963 W
08/26/1998 23:50:00     20.072 N     54.973 W
08/26/1998 23:52:00     20.075 N     54.982 W
08/26/1998 23:53:59     20.078 N     54.992 W
08/26/1998 23:55:59     20.080 N     55.001 W
08/26/1998 23:58:00     20.083 N     55.011 W
08/27/1998 00:00:00     20.086 N     55.020 W
08/27/1998 00:01:59     20.089 N     55.030 W
08/27/1998 00:04:00     20.092 N     55.039 W
08/27/1998 00:06:00     20.095 N     55.049 W
08/27/1998 00:07:59     20.098 N     55.059 W
08/27/1998 00:09:59     20.101 N     55.068 W
08/27/1998 00:12:00     20.104 N     55.078 W
08/27/1998 00:14:00     20.107 N     55.087 W
08/27/1998 00:15:59     20.110 N     55.097 W
08/27/1998 00:17:59     20.113 N     55.106 W
08/27/1998 00:20:00     20.116 N     55.115 W
08/27/1998 00:22:00     20.119 N     55.125 W
08/27/1998 00:23:59     20.122 N     55.134 W
08/27/1998 00:25:59     20.125 N     55.144 W
08/27/1998 00:28:00     20.128 N     55.153 W
08/27/1998 00:30:00     20.131 N     55.163 W
08/27/1998 00:31:59     20.134 N     55.172 W
08/27/1998 00:34:00     20.137 N     55.182 W
08/27/1998 00:36:00     20.140 N     55.191 W
08/27/1998 00:37:59     20.143 N     55.201 W
08/27/1998 00:39:59     20.146 N     55.210 W
08/27/1998 00:42:00     20.149 N     55.220 W
08/27/1998 00:44:00     20.152 N     55.229 W
08/27/1998 00:45:59     20.155 N     55.238 W
08/27/1998 00:47:59     20.158 N     55.248 W
08/27/1998 00:50:00     20.161 N     55.257 W
08/27/1998 00:52:00     20.164 N     55.267 W
08/27/1998 00:53:59     20.167 N     55.276 W
08/27/1998 00:55:59     20.170 N     55.285 W
08/27/1998 00:58:00     20.173 N     55.295 W
08/27/1998 01:00:00     20.176 N     55.304 W
08/27/1998 01:01:59     20.179 N     55.314 W
08/27/1998 01:04:00     20.182 N     55.323 W
08/27/1998 01:06:00     20.185 N     55.332 W
08/27/1998 01:07:59     20.188 N     55.342 W
08/27/1998 01:09:59     20.191 N     55.351 W
08/27/1998 01:12:00     20.193 N     55.361 W
08/27/1998 01:14:00     20.196 N     55.370 W
08/27/1998 01:15:59     20.199 N     55.379 W
08/27/1998 01:17:59     20.202 N     55.389 W
08/27/1998 01:20:00     20.205 N     55.398 W
08/27/1998 01:22:00     20.208 N     55.407 W
08/27/1998 01:23:59     20.211 N     55.417 W
08/27/1998 01:25:59     20.214 N     55.426 W
08/27/1998 01:28:00     20.217 N     55.436 W
08/27/1998 01:30:00     20.220 N     55.445 W
08/27/1998 01:31:59     20.223 N     55.454 W
08/27/1998 01:34:00     20.226 N     55.464 W
08/27/1998 01:36:00     20.229 N     55.473 W
08/27/1998 01:37:59     20.232 N     55.482 W
08/27/1998 01:39:59     20.235 N     55.492 W
08/27/1998 01:42:00     20.238 N     55.501 W
08/27/1998 01:42:25     20.239 N     55.503 W
08/27/1998 01:44:25     20.243 N     55.513 W
