Track for Patricia             2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/21/2015 19:15:59     12.999 N     99.015 W
10/21/2015 19:17:59     13.001 N     99.026 W
10/21/2015 19:20:00     13.004 N     99.036 W
10/21/2015 19:22:00     13.006 N     99.047 W
10/21/2015 19:23:59     13.009 N     99.058 W
10/21/2015 19:25:59     13.012 N     99.069 W
10/21/2015 19:28:00     13.014 N     99.080 W
10/21/2015 19:30:00     13.017 N     99.091 W
10/21/2015 19:31:59     13.020 N     99.102 W
10/21/2015 19:34:00     13.022 N     99.113 W
10/21/2015 19:36:00     13.025 N     99.124 W
10/21/2015 19:37:59     13.028 N     99.135 W
10/21/2015 19:39:59     13.031 N     99.146 W
10/21/2015 19:42:00     13.033 N     99.158 W
10/21/2015 19:44:00     13.036 N     99.169 W
10/21/2015 19:45:59     13.039 N     99.180 W
10/21/2015 19:47:59     13.042 N     99.192 W
10/21/2015 19:50:00     13.045 N     99.203 W
10/21/2015 19:52:00     13.048 N     99.215 W
10/21/2015 19:53:59     13.051 N     99.226 W
10/21/2015 19:55:59     13.054 N     99.238 W
10/21/2015 19:58:00     13.057 N     99.250 W
10/21/2015 20:00:00     13.060 N     99.261 W
10/21/2015 20:01:59     13.063 N     99.273 W
10/21/2015 20:04:00     13.067 N     99.285 W
10/21/2015 20:06:00     13.070 N     99.297 W
10/21/2015 20:07:59     13.073 N     99.309 W
10/21/2015 20:09:59     13.076 N     99.321 W
10/21/2015 20:12:00     13.080 N     99.333 W
10/21/2015 20:14:00     13.083 N     99.345 W
10/21/2015 20:15:59     13.086 N     99.357 W
10/21/2015 20:17:59     13.090 N     99.369 W
10/21/2015 20:20:00     13.093 N     99.381 W
10/21/2015 20:22:00     13.097 N     99.394 W
10/21/2015 20:23:59     13.100 N     99.406 W
10/21/2015 20:25:59     13.103 N     99.418 W
10/21/2015 20:28:00     13.107 N     99.431 W
10/21/2015 20:30:00     13.111 N     99.443 W
10/21/2015 20:31:59     13.114 N     99.456 W
10/21/2015 20:34:00     13.118 N     99.468 W
10/21/2015 20:36:00     13.122 N     99.481 W
10/21/2015 20:37:59     13.125 N     99.494 W
10/21/2015 20:39:59     13.129 N     99.506 W
10/21/2015 20:42:00     13.133 N     99.519 W
10/21/2015 20:42:06     13.133 N     99.520 W
10/21/2015 20:44:06     13.136 N     99.532 W
10/21/2015 20:46:07     13.140 N     99.544 W
10/21/2015 20:48:07     13.143 N     99.556 W
10/21/2015 20:50:06     13.146 N     99.568 W
10/21/2015 20:52:06     13.150 N     99.581 W
10/21/2015 20:54:07     13.153 N     99.593 W
10/21/2015 20:56:07     13.156 N     99.605 W
10/21/2015 20:58:06     13.160 N     99.617 W
10/21/2015 21:00:06     13.163 N     99.629 W
