Track for Fay                  2002
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/06/2002 04:08:26     27.924 N     93.358 W
09/06/2002 04:10:26     27.926 N     93.361 W
09/06/2002 04:12:27     27.927 N     93.364 W
09/06/2002 04:14:26     27.929 N     93.368 W
09/06/2002 04:16:26     27.930 N     93.371 W
09/06/2002 04:18:27     27.932 N     93.374 W
09/06/2002 04:20:27     27.933 N     93.377 W
09/06/2002 04:22:26     27.935 N     93.380 W
09/06/2002 04:24:26     27.936 N     93.383 W
09/06/2002 04:26:27     27.937 N     93.386 W
09/06/2002 04:28:27     27.939 N     93.389 W
09/06/2002 04:30:26     27.940 N     93.392 W
09/06/2002 04:32:26     27.942 N     93.395 W
09/06/2002 04:34:27     27.943 N     93.398 W
09/06/2002 04:36:27     27.944 N     93.401 W
09/06/2002 04:38:26     27.946 N     93.404 W
09/06/2002 04:40:26     27.947 N     93.407 W
09/06/2002 04:42:27     27.948 N     93.410 W
09/06/2002 04:44:26     27.949 N     93.413 W
09/06/2002 04:46:26     27.951 N     93.416 W
09/06/2002 04:48:27     27.952 N     93.419 W
09/06/2002 04:50:27     27.953 N     93.422 W
09/06/2002 04:52:26     27.954 N     93.425 W
09/06/2002 04:54:26     27.956 N     93.428 W
09/06/2002 04:56:27     27.957 N     93.431 W
09/06/2002 04:58:27     27.958 N     93.434 W
09/06/2002 05:00:26     27.959 N     93.437 W
09/06/2002 05:02:26     27.960 N     93.440 W
09/06/2002 05:04:27     27.961 N     93.442 W
09/06/2002 05:06:27     27.963 N     93.445 W
09/06/2002 05:08:26     27.964 N     93.448 W
09/06/2002 05:10:26     27.965 N     93.451 W
09/06/2002 05:12:27     27.966 N     93.454 W
09/06/2002 05:14:26     27.967 N     93.457 W
09/06/2002 05:16:26     27.968 N     93.460 W
09/06/2002 05:18:27     27.969 N     93.463 W
09/06/2002 05:20:27     27.970 N     93.465 W
09/06/2002 05:22:26     27.971 N     93.468 W
09/06/2002 05:24:26     27.972 N     93.471 W
09/06/2002 05:26:27     27.973 N     93.474 W
09/06/2002 05:28:27     27.973 N     93.477 W
09/06/2002 05:30:26     27.974 N     93.479 W
09/06/2002 05:32:26     27.975 N     93.482 W
09/06/2002 05:34:27     27.976 N     93.485 W
09/06/2002 05:36:27     27.977 N     93.488 W
09/06/2002 05:38:26     27.978 N     93.490 W
09/06/2002 05:40:26     27.978 N     93.493 W
09/06/2002 05:42:27     27.979 N     93.496 W
09/06/2002 05:44:26     27.980 N     93.498 W
09/06/2002 05:46:26     27.981 N     93.501 W
09/06/2002 05:48:27     27.981 N     93.504 W
09/06/2002 05:50:27     27.982 N     93.507 W
09/06/2002 05:52:26     27.983 N     93.509 W
09/06/2002 05:54:26     27.983 N     93.512 W
09/06/2002 05:56:27     27.984 N     93.515 W
09/06/2002 05:58:27     27.984 N     93.517 W
09/06/2002 06:00:26     27.985 N     93.520 W
09/06/2002 06:02:26     27.985 N     93.522 W
09/06/2002 06:04:27     27.986 N     93.525 W
09/06/2002 06:06:27     27.986 N     93.528 W
09/06/2002 06:08:26     27.987 N     93.530 W
09/06/2002 06:10:26     27.987 N     93.533 W
09/06/2002 06:12:27     27.988 N     93.535 W
09/06/2002 06:14:26     27.988 N     93.538 W
09/06/2002 06:16:26     27.989 N     93.540 W
09/06/2002 06:18:27     27.989 N     93.543 W
09/06/2002 06:20:27     27.989 N     93.545 W
09/06/2002 06:22:26     27.990 N     93.548 W
09/06/2002 06:24:26     27.990 N     93.550 W
09/06/2002 06:26:27     27.990 N     93.553 W
09/06/2002 06:28:27     27.990 N     93.555 W
09/06/2002 06:30:26     27.991 N     93.558 W
09/06/2002 06:32:26     27.991 N     93.560 W
09/06/2002 06:34:27     27.991 N     93.563 W
09/06/2002 06:36:27     27.991 N     93.565 W
09/06/2002 06:38:26     27.991 N     93.568 W
09/06/2002 06:40:26     27.991 N     93.570 W
09/06/2002 06:42:27     27.992 N     93.573 W
09/06/2002 06:44:26     27.992 N     93.575 W
09/06/2002 06:46:26     27.992 N     93.577 W
09/06/2002 06:48:27     27.992 N     93.580 W
09/06/2002 06:50:27     27.992 N     93.582 W
09/06/2002 06:52:26     27.992 N     93.585 W
09/06/2002 06:54:26     27.992 N     93.587 W
09/06/2002 06:56:27     27.992 N     93.590 W
09/06/2002 06:58:27     27.992 N     93.592 W
09/06/2002 07:00:26     27.992 N     93.594 W
09/06/2002 07:02:26     27.992 N     93.597 W
09/06/2002 07:04:27     27.992 N     93.599 W
09/06/2002 07:06:27     27.991 N     93.602 W
09/06/2002 07:08:26     27.991 N     93.604 W
09/06/2002 07:10:26     27.991 N     93.606 W
09/06/2002 07:12:27     27.991 N     93.609 W
09/06/2002 07:14:26     27.991 N     93.611 W
09/06/2002 07:16:26     27.991 N     93.614 W
09/06/2002 07:18:27     27.990 N     93.616 W
09/06/2002 07:20:27     27.990 N     93.618 W
09/06/2002 07:22:26     27.990 N     93.621 W
09/06/2002 07:24:26     27.990 N     93.623 W
09/06/2002 07:26:27     27.989 N     93.626 W
09/06/2002 07:28:27     27.989 N     93.628 W
09/06/2002 07:30:26     27.989 N     93.630 W
09/06/2002 07:32:26     27.989 N     93.633 W
09/06/2002 07:34:27     27.988 N     93.635 W
09/06/2002 07:36:27     27.988 N     93.638 W
09/06/2002 07:38:26     27.987 N     93.640 W
09/06/2002 07:40:26     27.987 N     93.642 W
09/06/2002 07:42:27     27.987 N     93.645 W
09/06/2002 07:44:26     27.986 N     93.647 W
09/06/2002 07:46:26     27.986 N     93.650 W
09/06/2002 07:48:27     27.985 N     93.652 W
09/06/2002 07:50:27     27.985 N     93.655 W
09/06/2002 07:52:26     27.984 N     93.657 W
09/06/2002 07:54:26     27.984 N     93.660 W
09/06/2002 07:56:27     27.984 N     93.662 W
09/06/2002 07:58:27     27.983 N     93.664 W
09/06/2002 08:00:26     27.982 N     93.667 W
09/06/2002 08:02:26     27.982 N     93.669 W
09/06/2002 08:04:26     27.981 N     93.672 W
09/06/2002 08:06:26     27.981 N     93.674 W
09/06/2002 08:08:27     27.980 N     93.677 W
09/06/2002 08:10:27     27.980 N     93.679 W
09/06/2002 08:12:27     27.979 N     93.682 W
09/06/2002 08:14:26     27.979 N     93.684 W
09/06/2002 08:16:26     27.978 N     93.687 W
09/06/2002 08:18:26     27.977 N     93.689 W
09/06/2002 08:20:26     27.977 N     93.692 W
09/06/2002 08:22:27     27.976 N     93.695 W
09/06/2002 08:24:27     27.975 N     93.697 W
09/06/2002 08:26:27     27.975 N     93.700 W
09/06/2002 08:28:27     27.974 N     93.702 W
09/06/2002 08:30:26     27.973 N     93.705 W
09/06/2002 08:32:26     27.973 N     93.708 W
09/06/2002 08:34:26     27.972 N     93.710 W
09/06/2002 08:36:26     27.971 N     93.713 W
09/06/2002 08:38:27     27.970 N     93.715 W
09/06/2002 08:40:27     27.970 N     93.718 W
09/06/2002 08:42:27     27.969 N     93.721 W
09/06/2002 08:44:26     27.968 N     93.723 W
09/06/2002 08:46:26     27.967 N     93.726 W
09/06/2002 08:48:26     27.967 N     93.729 W
09/06/2002 08:50:26     27.966 N     93.732 W
09/06/2002 08:52:27     27.965 N     93.734 W
09/06/2002 08:54:27     27.964 N     93.737 W
09/06/2002 08:56:27     27.963 N     93.740 W
09/06/2002 08:58:27     27.963 N     93.743 W
09/06/2002 09:00:26     27.962 N     93.746 W
09/06/2002 09:02:26     27.961 N     93.748 W
09/06/2002 09:04:26     27.960 N     93.751 W
09/06/2002 09:06:26     27.959 N     93.754 W
09/06/2002 09:08:27     27.958 N     93.757 W
09/06/2002 09:10:27     27.957 N     93.760 W
09/06/2002 09:12:27     27.957 N     93.763 W
09/06/2002 09:14:26     27.956 N     93.766 W
09/06/2002 09:16:26     27.955 N     93.769 W
09/06/2002 09:18:26     27.954 N     93.772 W
09/06/2002 09:20:26     27.953 N     93.774 W
09/06/2002 09:22:27     27.952 N     93.777 W
09/06/2002 09:24:27     27.951 N     93.780 W
09/06/2002 09:26:27     27.950 N     93.784 W
09/06/2002 09:28:27     27.949 N     93.787 W
09/06/2002 09:30:26     27.948 N     93.790 W
09/06/2002 09:32:26     27.947 N     93.793 W
09/06/2002 09:34:26     27.947 N     93.796 W
09/06/2002 09:36:26     27.946 N     93.799 W
09/06/2002 09:38:27     27.945 N     93.802 W
09/06/2002 09:40:27     27.944 N     93.805 W
09/06/2002 09:42:27     27.943 N     93.809 W
09/06/2002 09:44:26     27.942 N     93.812 W
09/06/2002 09:46:26     27.941 N     93.815 W
09/06/2002 09:48:26     27.940 N     93.818 W
09/06/2002 09:50:26     27.939 N     93.822 W
09/06/2002 09:52:27     27.938 N     93.825 W
09/06/2002 09:54:27     27.937 N     93.828 W
09/06/2002 09:56:27     27.936 N     93.832 W
09/06/2002 09:58:27     27.935 N     93.835 W
09/06/2002 10:00:26     27.934 N     93.838 W
09/06/2002 10:02:26     27.933 N     93.842 W
09/06/2002 10:04:26     27.932 N     93.845 W
09/06/2002 10:06:26     27.931 N     93.849 W
09/06/2002 10:08:27     27.930 N     93.852 W
09/06/2002 10:10:27     27.929 N     93.856 W
09/06/2002 10:12:27     27.928 N     93.859 W
09/06/2002 10:14:26     27.927 N     93.863 W
09/06/2002 10:16:26     27.926 N     93.867 W
