Track for Nate                 2017
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/05/2017 02:42:19     12.355 N     83.019 W
10/05/2017 02:44:19     12.356 N     83.021 W
10/05/2017 02:46:18     12.357 N     83.024 W
10/05/2017 02:48:18     12.358 N     83.026 W
10/05/2017 02:50:19     12.359 N     83.029 W
10/05/2017 02:52:18     12.360 N     83.031 W
10/05/2017 02:54:18     12.361 N     83.034 W
10/05/2017 02:56:19     12.362 N     83.036 W
10/05/2017 02:58:19     12.363 N     83.038 W
10/05/2017 03:00:18     12.364 N     83.041 W
10/05/2017 03:02:18     12.365 N     83.043 W
10/05/2017 03:04:19     12.366 N     83.046 W
10/05/2017 03:06:19     12.367 N     83.048 W
10/05/2017 03:08:18     12.368 N     83.051 W
10/05/2017 03:10:18     12.369 N     83.053 W
10/05/2017 03:12:19     12.370 N     83.056 W
10/05/2017 03:14:19     12.371 N     83.058 W
10/05/2017 03:16:18     12.372 N     83.060 W
10/05/2017 03:18:18     12.373 N     83.063 W
10/05/2017 03:20:19     12.374 N     83.065 W
10/05/2017 03:22:18     12.375 N     83.068 W
10/05/2017 03:24:18     12.376 N     83.070 W
10/05/2017 03:26:19     12.377 N     83.073 W
10/05/2017 03:28:19     12.378 N     83.075 W
10/05/2017 03:30:18     12.379 N     83.077 W
10/05/2017 03:32:18     12.380 N     83.080 W
10/05/2017 03:34:19     12.381 N     83.082 W
10/05/2017 03:36:19     12.383 N     83.085 W
10/05/2017 03:38:18     12.384 N     83.087 W
10/05/2017 03:40:18     12.385 N     83.090 W
10/05/2017 03:42:19     12.386 N     83.092 W
10/05/2017 03:44:19     12.387 N     83.095 W
10/05/2017 03:46:18     12.388 N     83.097 W
10/05/2017 03:48:18     12.389 N     83.099 W
10/05/2017 03:50:19     12.391 N     83.102 W
10/05/2017 03:52:18     12.392 N     83.104 W
10/05/2017 03:54:18     12.393 N     83.107 W
10/05/2017 03:56:19     12.394 N     83.109 W
10/05/2017 03:58:19     12.395 N     83.111 W
10/05/2017 04:00:18     12.396 N     83.114 W
10/05/2017 04:02:18     12.398 N     83.116 W
10/05/2017 04:04:19     12.399 N     83.119 W
10/05/2017 04:06:19     12.400 N     83.121 W
10/05/2017 04:08:18     12.401 N     83.124 W
10/05/2017 04:10:18     12.403 N     83.126 W
10/05/2017 04:12:19     12.404 N     83.128 W
10/05/2017 04:14:19     12.405 N     83.131 W
10/05/2017 04:16:18     12.406 N     83.133 W
10/05/2017 04:18:18     12.408 N     83.136 W
10/05/2017 04:20:19     12.409 N     83.138 W
10/05/2017 04:22:18     12.410 N     83.140 W
10/05/2017 04:24:18     12.412 N     83.143 W
10/05/2017 04:26:19     12.413 N     83.145 W
10/05/2017 04:28:19     12.414 N     83.148 W
10/05/2017 04:30:18     12.415 N     83.150 W
10/05/2017 04:32:18     12.417 N     83.153 W
10/05/2017 04:34:19     12.418 N     83.155 W
10/05/2017 04:36:19     12.419 N     83.157 W
10/05/2017 04:38:18     12.421 N     83.160 W
10/05/2017 04:40:18     12.422 N     83.162 W
10/05/2017 04:42:19     12.424 N     83.165 W
10/05/2017 04:44:19     12.425 N     83.167 W
10/05/2017 04:46:18     12.426 N     83.169 W
10/05/2017 04:48:18     12.428 N     83.172 W
10/05/2017 04:50:19     12.429 N     83.174 W
10/05/2017 04:52:18     12.431 N     83.177 W
10/05/2017 04:54:18     12.432 N     83.179 W
10/05/2017 04:56:19     12.433 N     83.181 W
10/05/2017 04:58:19     12.435 N     83.184 W
10/05/2017 05:00:18     12.436 N     83.186 W
10/05/2017 05:02:18     12.438 N     83.189 W
10/05/2017 05:04:19     12.439 N     83.191 W
10/05/2017 05:06:19     12.441 N     83.193 W
10/05/2017 05:08:18     12.442 N     83.196 W
10/05/2017 05:10:18     12.444 N     83.198 W
10/05/2017 05:12:19     12.445 N     83.201 W
10/05/2017 05:14:19     12.447 N     83.203 W
10/05/2017 05:16:18     12.448 N     83.205 W
10/05/2017 05:18:18     12.450 N     83.208 W
10/05/2017 05:20:19     12.451 N     83.210 W
10/05/2017 05:22:18     12.453 N     83.213 W
10/05/2017 05:24:18     12.454 N     83.215 W
10/05/2017 05:26:19     12.456 N     83.217 W
10/05/2017 05:28:19     12.458 N     83.220 W
10/05/2017 05:30:18     12.459 N     83.222 W
10/05/2017 05:32:18     12.461 N     83.224 W
10/05/2017 05:34:19     12.462 N     83.227 W
10/05/2017 05:36:19     12.464 N     83.229 W
10/05/2017 05:38:18     12.466 N     83.232 W
10/05/2017 05:40:18     12.467 N     83.234 W
10/05/2017 05:42:19     12.469 N     83.236 W
10/05/2017 05:44:19     12.470 N     83.239 W
10/05/2017 05:46:18     12.472 N     83.241 W
10/05/2017 05:48:18     12.474 N     83.243 W
10/05/2017 05:50:19     12.475 N     83.246 W
10/05/2017 05:52:18     12.477 N     83.248 W
10/05/2017 05:54:18     12.479 N     83.251 W
10/05/2017 05:56:19     12.481 N     83.253 W
10/05/2017 05:58:19     12.482 N     83.255 W
10/05/2017 06:00:18     12.484 N     83.258 W
10/05/2017 06:02:18     12.486 N     83.260 W
10/05/2017 06:04:19     12.487 N     83.262 W
10/05/2017 06:06:19     12.489 N     83.265 W
10/05/2017 06:08:18     12.491 N     83.267 W
10/05/2017 06:10:18     12.493 N     83.270 W
10/05/2017 06:12:19     12.495 N     83.272 W
10/05/2017 06:14:19     12.496 N     83.274 W
10/05/2017 06:16:18     12.498 N     83.277 W
10/05/2017 06:18:18     12.500 N     83.279 W
10/05/2017 06:20:19     12.502 N     83.281 W
10/05/2017 06:22:18     12.504 N     83.284 W
10/05/2017 06:24:18     12.505 N     83.286 W
10/05/2017 06:26:19     12.507 N     83.288 W
10/05/2017 06:28:19     12.509 N     83.291 W
10/05/2017 06:30:18     12.511 N     83.293 W
10/05/2017 06:32:18     12.513 N     83.295 W
10/05/2017 06:34:19     12.515 N     83.298 W
10/05/2017 06:36:19     12.517 N     83.300 W
10/05/2017 06:38:18     12.519 N     83.303 W
10/05/2017 06:40:18     12.520 N     83.305 W
10/05/2017 06:42:19     12.522 N     83.307 W
10/05/2017 06:44:19     12.524 N     83.310 W
10/05/2017 06:46:18     12.526 N     83.312 W
10/05/2017 06:48:18     12.528 N     83.314 W
10/05/2017 06:50:19     12.530 N     83.317 W
10/05/2017 06:52:18     12.532 N     83.319 W
10/05/2017 06:54:18     12.534 N     83.321 W
10/05/2017 06:56:19     12.536 N     83.324 W
10/05/2017 06:58:19     12.538 N     83.326 W
10/05/2017 07:00:18     12.540 N     83.328 W
10/05/2017 07:02:18     12.542 N     83.331 W
10/05/2017 07:04:19     12.544 N     83.333 W
10/05/2017 07:06:19     12.546 N     83.335 W
10/05/2017 07:08:18     12.548 N     83.338 W
10/05/2017 07:10:18     12.550 N     83.340 W
10/05/2017 07:12:19     12.552 N     83.342 W
10/05/2017 07:14:19     12.555 N     83.345 W
10/05/2017 07:16:18     12.557 N     83.347 W
10/05/2017 07:18:18     12.559 N     83.349 W
10/05/2017 07:20:19     12.561 N     83.352 W
10/05/2017 07:22:18     12.563 N     83.354 W
10/05/2017 07:24:18     12.565 N     83.356 W
10/05/2017 07:26:19     12.567 N     83.359 W
10/05/2017 07:28:19     12.570 N     83.361 W
10/05/2017 07:30:18     12.572 N     83.363 W
10/05/2017 07:32:18     12.574 N     83.366 W
10/05/2017 07:34:19     12.576 N     83.368 W
10/05/2017 07:36:19     12.578 N     83.370 W
10/05/2017 07:38:18     12.580 N     83.373 W
10/05/2017 07:40:18     12.583 N     83.375 W
10/05/2017 07:42:19     12.585 N     83.377 W
10/05/2017 07:44:19     12.587 N     83.379 W
10/05/2017 07:46:18     12.589 N     83.382 W
10/05/2017 07:48:18     12.592 N     83.384 W
10/05/2017 07:50:19     12.594 N     83.386 W
10/05/2017 07:52:18     12.596 N     83.389 W
10/05/2017 07:54:18     12.599 N     83.391 W
10/05/2017 07:56:19     12.601 N     83.393 W
10/05/2017 07:58:19     12.603 N     83.396 W
10/05/2017 08:00:19     12.606 N     83.398 W
10/05/2017 08:02:19     12.608 N     83.400 W
10/05/2017 08:04:19     12.610 N     83.403 W
10/05/2017 08:06:19     12.613 N     83.405 W
10/05/2017 08:08:18     12.615 N     83.407 W
10/05/2017 08:10:18     12.617 N     83.409 W
10/05/2017 08:12:18     12.620 N     83.412 W
10/05/2017 08:14:18     12.622 N     83.414 W
10/05/2017 08:16:19     12.625 N     83.416 W
10/05/2017 08:18:19     12.627 N     83.419 W
10/05/2017 08:20:19     12.630 N     83.421 W
10/05/2017 08:22:18     12.632 N     83.423 W
10/05/2017 08:24:18     12.634 N     83.426 W
10/05/2017 08:26:18     12.637 N     83.428 W
10/05/2017 08:28:18     12.639 N     83.430 W
10/05/2017 08:30:19     12.642 N     83.432 W
10/05/2017 08:32:19     12.644 N     83.435 W
10/05/2017 08:34:19     12.647 N     83.437 W
10/05/2017 08:36:19     12.649 N     83.439 W
10/05/2017 08:38:18     12.652 N     83.442 W
10/05/2017 08:40:18     12.655 N     83.444 W
10/05/2017 08:42:18     12.657 N     83.446 W
10/05/2017 08:44:18     12.660 N     83.448 W
10/05/2017 08:46:19     12.662 N     83.451 W
10/05/2017 08:48:19     12.665 N     83.453 W
10/05/2017 08:50:19     12.668 N     83.455 W
