Track for Javier               2016
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/08/2016 23:34:54     22.300 N    109.731 W
08/08/2016 23:36:53     22.301 N    109.734 W
08/08/2016 23:38:53     22.303 N    109.738 W
08/08/2016 23:40:54     22.305 N    109.741 W
08/08/2016 23:42:54     22.307 N    109.745 W
08/08/2016 23:44:53     22.308 N    109.749 W
08/08/2016 23:46:53     22.310 N    109.752 W
08/08/2016 23:48:54     22.312 N    109.756 W
08/08/2016 23:50:54     22.314 N    109.759 W
08/08/2016 23:52:53     22.316 N    109.763 W
08/08/2016 23:54:54     22.318 N    109.767 W
08/08/2016 23:56:54     22.320 N    109.770 W
08/08/2016 23:58:53     22.321 N    109.774 W
08/09/2016 00:00:53     22.323 N    109.777 W
08/09/2016 00:02:54     22.325 N    109.781 W
08/09/2016 00:04:54     22.327 N    109.785 W
08/09/2016 00:06:53     22.329 N    109.788 W
08/09/2016 00:08:53     22.331 N    109.792 W
08/09/2016 00:10:54     22.333 N    109.795 W
08/09/2016 00:12:54     22.335 N    109.799 W
08/09/2016 00:14:53     22.337 N    109.803 W
08/09/2016 00:16:53     22.339 N    109.806 W
08/09/2016 00:18:54     22.341 N    109.810 W
08/09/2016 00:20:54     22.344 N    109.814 W
08/09/2016 00:22:53     22.346 N    109.817 W
08/09/2016 00:24:54     22.348 N    109.821 W
08/09/2016 00:26:54     22.350 N    109.825 W
08/09/2016 00:28:53     22.352 N    109.829 W
08/09/2016 00:30:53     22.354 N    109.832 W
08/09/2016 00:32:54     22.357 N    109.836 W
08/09/2016 00:34:54     22.359 N    109.840 W
08/09/2016 00:36:53     22.361 N    109.843 W
08/09/2016 00:38:53     22.363 N    109.847 W
08/09/2016 00:40:54     22.366 N    109.851 W
08/09/2016 00:42:54     22.368 N    109.855 W
08/09/2016 00:44:53     22.370 N    109.858 W
08/09/2016 00:46:53     22.373 N    109.862 W
08/09/2016 00:48:54     22.375 N    109.866 W
08/09/2016 00:50:54     22.377 N    109.870 W
08/09/2016 00:52:53     22.380 N    109.874 W
08/09/2016 00:54:54     22.382 N    109.877 W
08/09/2016 00:56:54     22.385 N    109.881 W
08/09/2016 00:58:53     22.387 N    109.885 W
08/09/2016 01:00:53     22.390 N    109.889 W
08/09/2016 01:02:54     22.392 N    109.893 W
08/09/2016 01:04:54     22.395 N    109.897 W
08/09/2016 01:06:53     22.398 N    109.901 W
08/09/2016 01:08:53     22.400 N    109.904 W
08/09/2016 01:10:54     22.403 N    109.908 W
08/09/2016 01:12:54     22.406 N    109.912 W
08/09/2016 01:14:53     22.408 N    109.916 W
08/09/2016 01:16:53     22.411 N    109.920 W
08/09/2016 01:18:54     22.414 N    109.924 W
08/09/2016 01:20:54     22.417 N    109.928 W
08/09/2016 01:22:53     22.419 N    109.932 W
08/09/2016 01:24:54     22.422 N    109.936 W
08/09/2016 01:26:54     22.425 N    109.940 W
08/09/2016 01:28:53     22.428 N    109.944 W
