Track for Teddy                2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/17/2020 21:15:50     20.115 N     54.016 W
09/17/2020 21:17:49     20.119 N     54.022 W
09/17/2020 21:19:49     20.123 N     54.028 W
09/17/2020 21:21:50     20.127 N     54.034 W
09/17/2020 21:23:50     20.131 N     54.040 W
09/17/2020 21:25:49     20.135 N     54.046 W
09/17/2020 21:27:49     20.139 N     54.053 W
09/17/2020 21:29:50     20.143 N     54.059 W
09/17/2020 21:31:50     20.147 N     54.065 W
09/17/2020 21:33:49     20.151 N     54.071 W
09/17/2020 21:35:49     20.155 N     54.077 W
09/17/2020 21:37:50     20.159 N     54.083 W
09/17/2020 21:39:50     20.162 N     54.089 W
09/17/2020 21:41:49     20.166 N     54.095 W
09/17/2020 21:43:50     20.170 N     54.101 W
09/17/2020 21:45:50     20.174 N     54.107 W
09/17/2020 21:47:49     20.178 N     54.114 W
09/17/2020 21:49:49     20.182 N     54.120 W
09/17/2020 21:51:50     20.185 N     54.126 W
09/17/2020 21:53:50     20.189 N     54.132 W
09/17/2020 21:55:49     20.193 N     54.138 W
09/17/2020 21:57:49     20.197 N     54.144 W
09/17/2020 22:00:50     20.200 N     54.150 W
09/17/2020 22:01:50     20.204 N     54.156 W
09/17/2020 22:03:49     20.208 N     54.162 W
09/17/2020 22:05:49     20.211 N     54.167 W
09/17/2020 22:07:50     20.215 N     54.173 W
09/17/2020 22:09:50     20.218 N     54.179 W
09/17/2020 22:11:49     20.222 N     54.185 W
09/17/2020 22:13:50     20.226 N     54.191 W
09/17/2020 22:15:50     20.229 N     54.196 W
09/17/2020 22:17:49     20.233 N     54.202 W
09/17/2020 22:19:49     20.236 N     54.208 W
09/17/2020 22:21:50     20.240 N     54.214 W
09/17/2020 22:23:50     20.243 N     54.219 W
09/17/2020 22:25:49     20.247 N     54.225 W
09/17/2020 22:27:49     20.250 N     54.230 W
09/17/2020 22:29:50     20.253 N     54.236 W
09/17/2020 22:31:50     20.257 N     54.242 W
09/17/2020 22:33:49     20.260 N     54.247 W
09/17/2020 22:35:49     20.263 N     54.253 W
09/17/2020 22:37:50     20.267 N     54.258 W
09/17/2020 22:39:50     20.270 N     54.263 W
09/17/2020 22:41:49     20.273 N     54.269 W
09/17/2020 22:43:50     20.277 N     54.274 W
09/17/2020 22:45:50     20.280 N     54.280 W
09/17/2020 22:45:56     20.280 N     54.280 W
09/17/2020 22:47:56     20.283 N     54.286 W
09/17/2020 22:49:57     20.287 N     54.291 W
09/17/2020 22:51:56     20.290 N     54.297 W
09/17/2020 22:53:56     20.294 N     54.302 W
09/17/2020 22:55:57     20.297 N     54.308 W
09/17/2020 22:57:57     20.301 N     54.313 W
09/17/2020 23:00:56     20.304 N     54.319 W
09/17/2020 23:01:56     20.307 N     54.324 W
09/17/2020 23:03:57     20.311 N     54.329 W
09/17/2020 23:05:57     20.314 N     54.335 W
09/17/2020 23:07:56     20.317 N     54.340 W
09/17/2020 23:09:56     20.321 N     54.346 W
09/17/2020 23:11:57     20.324 N     54.351 W
09/17/2020 23:13:57     20.327 N     54.356 W
09/17/2020 23:15:56     20.330 N     54.362 W
09/17/2020 23:17:56     20.334 N     54.367 W
09/17/2020 23:19:57     20.337 N     54.372 W
09/17/2020 23:21:56     20.340 N     54.377 W
09/17/2020 23:23:56     20.343 N     54.383 W
09/17/2020 23:25:57     20.346 N     54.388 W
09/17/2020 23:27:57     20.349 N     54.393 W
09/17/2020 23:29:56     20.352 N     54.398 W
09/17/2020 23:31:56     20.355 N     54.403 W
09/17/2020 23:33:57     20.359 N     54.408 W
09/17/2020 23:35:57     20.362 N     54.413 W
09/17/2020 23:37:56     20.365 N     54.418 W
09/17/2020 23:39:56     20.368 N     54.423 W
09/17/2020 23:41:57     20.371 N     54.428 W
09/17/2020 23:43:57     20.373 N     54.433 W
09/17/2020 23:45:56     20.376 N     54.438 W
09/17/2020 23:47:56     20.379 N     54.443 W
09/17/2020 23:49:57     20.382 N     54.448 W
09/17/2020 23:51:56     20.385 N     54.453 W
09/17/2020 23:53:56     20.388 N     54.458 W
09/17/2020 23:55:57     20.391 N     54.463 W
09/17/2020 23:57:57     20.393 N     54.467 W
09/18/2020 00:00:56     20.396 N     54.472 W
09/18/2020 00:01:56     20.399 N     54.477 W
09/18/2020 00:03:57     20.402 N     54.482 W
09/18/2020 00:05:57     20.404 N     54.486 W
09/18/2020 00:07:56     20.407 N     54.491 W
09/18/2020 00:09:56     20.410 N     54.496 W
09/18/2020 00:11:57     20.412 N     54.500 W
09/18/2020 00:13:57     20.415 N     54.505 W
09/18/2020 00:15:56     20.417 N     54.509 W
09/18/2020 00:17:56     20.420 N     54.514 W
09/18/2020 00:19:57     20.423 N     54.518 W
09/18/2020 00:21:56     20.425 N     54.523 W
09/18/2020 00:23:56     20.427 N     54.527 W
09/18/2020 00:25:57     20.430 N     54.532 W
09/18/2020 00:27:57     20.432 N     54.536 W
09/18/2020 00:29:56     20.435 N     54.540 W
09/18/2020 00:31:56     20.437 N     54.545 W
09/18/2020 00:33:57     20.439 N     54.549 W
09/18/2020 00:34:32     20.440 N     54.550 W
09/18/2020 00:36:31     20.443 N     54.555 W
09/18/2020 00:38:31     20.446 N     54.560 W
09/18/2020 00:40:32     20.449 N     54.565 W
09/18/2020 00:42:32     20.452 N     54.570 W
09/18/2020 00:44:31     20.455 N     54.575 W
09/18/2020 00:46:31     20.458 N     54.580 W
09/18/2020 00:48:32     20.461 N     54.585 W
09/18/2020 00:50:31     20.464 N     54.590 W
09/18/2020 00:52:31     20.467 N     54.595 W
09/18/2020 00:54:32     20.470 N     54.600 W
09/18/2020 00:56:32     20.473 N     54.605 W
09/18/2020 00:58:31     20.476 N     54.610 W
09/18/2020 01:00:31     20.479 N     54.615 W
09/18/2020 01:02:32     20.482 N     54.619 W
09/18/2020 01:04:32     20.485 N     54.624 W
09/18/2020 01:06:31     20.487 N     54.629 W
09/18/2020 01:08:31     20.490 N     54.634 W
09/18/2020 01:10:32     20.493 N     54.639 W
09/18/2020 01:12:32     20.496 N     54.644 W
09/18/2020 01:14:31     20.499 N     54.649 W
09/18/2020 01:16:31     20.502 N     54.654 W
09/18/2020 01:18:32     20.505 N     54.659 W
09/18/2020 01:20:31     20.508 N     54.664 W
09/18/2020 01:22:31     20.511 N     54.669 W
09/18/2020 01:24:32     20.514 N     54.674 W
09/18/2020 01:26:32     20.517 N     54.679 W
09/18/2020 01:28:31     20.520 N     54.684 W
09/18/2020 01:30:31     20.523 N     54.689 W
09/18/2020 01:32:32     20.526 N     54.694 W
09/18/2020 01:34:32     20.529 N     54.699 W
09/18/2020 01:36:31     20.532 N     54.704 W
09/18/2020 01:38:31     20.535 N     54.709 W
09/18/2020 01:40:32     20.538 N     54.714 W
09/18/2020 01:42:32     20.541 N     54.719 W
09/18/2020 01:44:31     20.544 N     54.724 W
09/18/2020 01:46:31     20.547 N     54.729 W
09/18/2020 01:48:32     20.550 N     54.733 W
09/18/2020 01:50:31     20.553 N     54.738 W
09/18/2020 01:52:31     20.556 N     54.743 W
09/18/2020 01:54:32     20.559 N     54.748 W
09/18/2020 01:56:32     20.562 N     54.753 W
09/18/2020 01:58:31     20.565 N     54.758 W
09/18/2020 02:00:31     20.568 N     54.763 W
09/18/2020 02:02:32     20.571 N     54.768 W
09/18/2020 02:04:32     20.574 N     54.773 W
09/18/2020 02:06:31     20.577 N     54.778 W
09/18/2020 02:08:31     20.580 N     54.783 W
09/18/2020 02:10:32     20.583 N     54.788 W
09/18/2020 02:12:32     20.586 N     54.793 W
09/18/2020 02:14:31     20.589 N     54.798 W
09/18/2020 02:16:31     20.592 N     54.803 W
09/18/2020 02:18:32     20.595 N     54.808 W
09/18/2020 02:20:31     20.598 N     54.813 W
09/18/2020 02:22:31     20.601 N     54.818 W
09/18/2020 02:24:32     20.604 N     54.822 W
09/18/2020 02:26:32     20.607 N     54.827 W
09/18/2020 02:28:31     20.611 N     54.832 W
09/18/2020 02:30:31     20.614 N     54.837 W
09/18/2020 02:32:32     20.617 N     54.842 W
09/18/2020 02:34:32     20.620 N     54.847 W
09/18/2020 02:36:31     20.623 N     54.852 W
09/18/2020 02:38:31     20.626 N     54.857 W
09/18/2020 02:40:32     20.629 N     54.862 W
09/18/2020 02:42:32     20.632 N     54.867 W
09/18/2020 02:44:31     20.635 N     54.872 W
09/18/2020 02:46:31     20.638 N     54.877 W
09/18/2020 02:48:32     20.641 N     54.882 W
09/18/2020 02:50:31     20.644 N     54.887 W
09/18/2020 02:52:31     20.647 N     54.892 W
09/18/2020 02:54:32     20.650 N     54.896 W
09/18/2020 02:56:32     20.653 N     54.901 W
09/18/2020 02:58:31     20.656 N     54.906 W
09/18/2020 03:00:31     20.659 N     54.911 W
09/18/2020 03:02:32     20.662 N     54.916 W
09/18/2020 03:04:32     20.665 N     54.921 W
09/18/2020 03:06:31     20.668 N     54.926 W
09/18/2020 03:08:31     20.671 N     54.931 W
09/18/2020 03:10:32     20.674 N     54.936 W
09/18/2020 03:12:32     20.678 N     54.941 W
