Track for Ingrid               2013
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/13/2013 18:15:20     19.039 N     95.188 W
09/13/2013 18:17:20     19.038 N     95.191 W
09/13/2013 18:19:19     19.037 N     95.193 W
09/13/2013 18:21:20     19.036 N     95.196 W
09/13/2013 18:23:20     19.035 N     95.199 W
09/13/2013 18:25:19     19.034 N     95.202 W
09/13/2013 18:27:19     19.033 N     95.205 W
09/13/2013 18:29:20     19.032 N     95.207 W
09/13/2013 18:31:20     19.031 N     95.210 W
09/13/2013 18:33:19     19.030 N     95.213 W
09/13/2013 18:35:19     19.029 N     95.216 W
09/13/2013 18:37:20     19.028 N     95.218 W
09/13/2013 18:39:20     19.028 N     95.221 W
09/13/2013 18:41:19     19.027 N     95.224 W
09/13/2013 18:43:19     19.027 N     95.226 W
09/13/2013 18:45:20     19.026 N     95.229 W
09/13/2013 18:47:20     19.026 N     95.231 W
09/13/2013 18:49:19     19.025 N     95.234 W
09/13/2013 18:51:20     19.025 N     95.236 W
09/13/2013 18:53:20     19.025 N     95.239 W
09/13/2013 18:55:19     19.024 N     95.241 W
09/13/2013 18:57:19     19.024 N     95.244 W
09/13/2013 18:59:20     19.024 N     95.246 W
09/13/2013 19:01:20     19.024 N     95.248 W
09/13/2013 19:03:19     19.024 N     95.251 W
09/13/2013 19:05:19     19.024 N     95.253 W
09/13/2013 19:07:20     19.024 N     95.255 W
09/13/2013 19:09:20     19.024 N     95.257 W
09/13/2013 19:11:19     19.025 N     95.259 W
09/13/2013 19:13:19     19.025 N     95.261 W
09/13/2013 19:15:20     19.025 N     95.263 W
09/13/2013 19:17:20     19.026 N     95.265 W
09/13/2013 19:19:19     19.026 N     95.267 W
09/13/2013 19:21:20     19.027 N     95.269 W
09/13/2013 19:23:20     19.028 N     95.270 W
09/13/2013 19:25:19     19.028 N     95.272 W
09/13/2013 19:27:19     19.029 N     95.274 W
09/13/2013 19:29:20     19.030 N     95.276 W
09/13/2013 19:31:20     19.031 N     95.277 W
09/13/2013 19:33:19     19.032 N     95.279 W
09/13/2013 19:35:19     19.033 N     95.280 W
09/13/2013 19:37:20     19.034 N     95.282 W
09/13/2013 19:39:20     19.035 N     95.283 W
09/13/2013 19:41:19     19.036 N     95.285 W
09/13/2013 19:43:19     19.037 N     95.286 W
09/13/2013 19:45:20     19.039 N     95.288 W
09/13/2013 19:47:20     19.040 N     95.289 W
09/13/2013 19:49:19     19.041 N     95.290 W
09/13/2013 19:51:20     19.043 N     95.291 W
09/13/2013 19:53:20     19.044 N     95.293 W
09/13/2013 19:55:19     19.046 N     95.294 W
09/13/2013 19:57:19     19.047 N     95.295 W
09/13/2013 19:59:20     19.049 N     95.296 W
09/13/2013 20:01:20     19.050 N     95.297 W
09/13/2013 20:03:19     19.052 N     95.298 W
09/13/2013 20:05:19     19.054 N     95.299 W
09/13/2013 20:07:20     19.056 N     95.300 W
09/13/2013 20:09:20     19.057 N     95.301 W
09/13/2013 20:11:19     19.059 N     95.302 W
09/13/2013 20:13:19     19.061 N     95.303 W
09/13/2013 20:15:20     19.063 N     95.304 W
09/13/2013 20:17:20     19.065 N     95.305 W
09/13/2013 20:19:19     19.067 N     95.306 W
09/13/2013 20:21:20     19.069 N     95.306 W
09/13/2013 20:23:20     19.071 N     95.307 W
09/13/2013 20:25:19     19.073 N     95.308 W
09/13/2013 20:27:19     19.075 N     95.308 W
09/13/2013 20:29:20     19.078 N     95.309 W
09/13/2013 20:31:20     19.080 N     95.310 W
09/13/2013 20:33:19     19.082 N     95.310 W
09/13/2013 20:35:19     19.084 N     95.311 W
09/13/2013 20:37:20     19.087 N     95.312 W
09/13/2013 20:39:20     19.089 N     95.312 W
09/13/2013 20:41:19     19.092 N     95.313 W
09/13/2013 20:43:19     19.094 N     95.313 W
09/13/2013 20:45:20     19.096 N     95.314 W
09/13/2013 20:47:20     19.099 N     95.314 W
09/13/2013 20:49:19     19.101 N     95.315 W
09/13/2013 20:51:20     19.104 N     95.315 W
09/13/2013 20:53:20     19.107 N     95.315 W
09/13/2013 20:55:19     19.109 N     95.316 W
09/13/2013 20:57:19     19.112 N     95.316 W
09/13/2013 20:59:20     19.114 N     95.317 W
09/13/2013 21:01:20     19.117 N     95.317 W
09/13/2013 21:03:19     19.120 N     95.317 W
09/13/2013 21:05:19     19.122 N     95.318 W
09/13/2013 21:07:20     19.125 N     95.318 W
09/13/2013 21:09:20     19.128 N     95.318 W
09/13/2013 21:11:19     19.131 N     95.318 W
09/13/2013 21:13:19     19.134 N     95.319 W
09/13/2013 21:15:20     19.136 N     95.319 W
09/13/2013 21:17:20     19.139 N     95.319 W
09/13/2013 21:19:19     19.142 N     95.319 W
09/13/2013 21:21:20     19.145 N     95.320 W
09/13/2013 21:23:20     19.148 N     95.320 W
09/13/2013 21:25:19     19.151 N     95.320 W
09/13/2013 21:26:16     19.152 N     95.320 W
09/13/2013 21:28:16     19.155 N     95.320 W
09/13/2013 21:30:15     19.158 N     95.320 W
09/13/2013 21:32:15     19.161 N     95.320 W
09/13/2013 21:34:16     19.164 N     95.320 W
09/13/2013 21:36:16     19.167 N     95.321 W
09/13/2013 21:38:15     19.170 N     95.321 W
09/13/2013 21:40:16     19.173 N     95.321 W
09/13/2013 21:42:16     19.176 N     95.321 W
09/13/2013 21:44:15     19.179 N     95.321 W
09/13/2013 21:46:15     19.182 N     95.321 W
09/13/2013 21:48:16     19.185 N     95.321 W
09/13/2013 21:50:16     19.188 N     95.321 W
09/13/2013 21:52:15     19.191 N     95.321 W
09/13/2013 21:54:15     19.194 N     95.321 W
09/13/2013 21:56:16     19.197 N     95.322 W
09/13/2013 21:58:16     19.200 N     95.322 W
09/13/2013 22:00:15     19.203 N     95.322 W
09/13/2013 22:02:15     19.206 N     95.322 W
09/13/2013 22:04:16     19.209 N     95.322 W
09/13/2013 22:04:19     19.209 N     95.322 W
09/13/2013 22:06:20     19.211 N     95.320 W
09/13/2013 22:08:20     19.214 N     95.317 W
09/13/2013 22:10:19     19.216 N     95.314 W
09/13/2013 22:12:19     19.218 N     95.312 W
09/13/2013 22:14:20     19.220 N     95.309 W
09/13/2013 22:16:20     19.221 N     95.306 W
09/13/2013 22:18:19     19.223 N     95.303 W
09/13/2013 22:20:19     19.224 N     95.299 W
09/13/2013 22:22:20     19.224 N     95.296 W
09/13/2013 22:24:20     19.225 N     95.293 W
09/13/2013 22:26:19     19.225 N     95.290 W
09/13/2013 22:26:19     19.225 N     95.290 W
09/13/2013 22:28:19     19.225 N     95.287 W
09/13/2013 22:30:20     19.226 N     95.284 W
09/13/2013 22:32:20     19.226 N     95.281 W
09/13/2013 22:34:19     19.225 N     95.278 W
09/13/2013 22:36:20     19.225 N     95.274 W
09/13/2013 22:38:20     19.224 N     95.271 W
09/13/2013 22:40:19     19.222 N     95.268 W
09/13/2013 22:42:19     19.221 N     95.265 W
09/13/2013 22:44:20     19.219 N     95.261 W
09/13/2013 22:46:20     19.218 N     95.258 W
09/13/2013 22:48:19     19.216 N     95.255 W
09/13/2013 22:48:22     19.216 N     95.255 W
09/13/2013 22:50:22     19.220 N     95.254 W
09/13/2013 22:52:23     19.224 N     95.254 W
09/13/2013 22:54:23     19.228 N     95.253 W
09/13/2013 22:56:22     19.231 N     95.253 W
09/13/2013 22:58:22     19.235 N     95.252 W
09/13/2013 23:00:23     19.239 N     95.252 W
09/13/2013 23:02:23     19.243 N     95.251 W
09/13/2013 23:04:22     19.247 N     95.251 W
09/13/2013 23:06:22     19.251 N     95.250 W
09/13/2013 23:08:23     19.254 N     95.250 W
09/13/2013 23:10:23     19.258 N     95.249 W
09/13/2013 23:12:22     19.262 N     95.249 W
09/13/2013 23:14:22     19.266 N     95.248 W
09/13/2013 23:16:23     19.270 N     95.247 W
09/13/2013 23:18:22     19.274 N     95.247 W
09/13/2013 23:20:22     19.277 N     95.246 W
09/13/2013 23:22:23     19.281 N     95.246 W
09/13/2013 23:24:23     19.285 N     95.245 W
09/13/2013 23:26:22     19.289 N     95.245 W
09/13/2013 23:28:22     19.293 N     95.244 W
09/13/2013 23:30:23     19.297 N     95.244 W
09/13/2013 23:32:23     19.301 N     95.243 W
09/13/2013 23:34:22     19.304 N     95.243 W
09/13/2013 23:36:22     19.308 N     95.242 W
09/13/2013 23:38:23     19.312 N     95.242 W
09/13/2013 23:40:23     19.316 N     95.241 W
09/13/2013 23:40:24     19.316 N     95.241 W
09/13/2013 23:42:24     19.320 N     95.240 W
09/13/2013 23:44:25     19.324 N     95.240 W
09/13/2013 23:46:24     19.327 N     95.239 W
09/13/2013 23:48:24     19.331 N     95.239 W
09/13/2013 23:50:25     19.335 N     95.238 W
09/13/2013 23:52:25     19.339 N     95.238 W
09/13/2013 23:54:24     19.342 N     95.237 W
09/13/2013 23:56:24     19.346 N     95.237 W
09/13/2013 23:58:25     19.350 N     95.236 W
09/14/2013 00:00:25     19.354 N     95.236 W
09/14/2013 00:02:24     19.357 N     95.235 W
