Track for Bonnie               1998
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/21/1998 04:08:59     19.100 N     62.434 W
08/21/1998 04:10:59     19.103 N     62.443 W
08/21/1998 04:13:00     19.105 N     62.452 W
08/21/1998 04:15:00     19.107 N     62.461 W
08/21/1998 04:16:59     19.109 N     62.470 W
08/21/1998 04:19:00     19.112 N     62.479 W
08/21/1998 04:21:00     19.114 N     62.488 W
08/21/1998 04:22:59     19.116 N     62.496 W
08/21/1998 04:24:59     19.118 N     62.505 W
08/21/1998 04:27:00     19.120 N     62.514 W
08/21/1998 04:29:00     19.122 N     62.523 W
08/21/1998 04:30:59     19.125 N     62.532 W
08/21/1998 04:32:59     19.127 N     62.541 W
08/21/1998 04:35:00     19.129 N     62.550 W
08/21/1998 04:37:00     19.131 N     62.558 W
08/21/1998 04:38:59     19.133 N     62.567 W
08/21/1998 04:40:59     19.135 N     62.576 W
08/21/1998 04:43:00     19.137 N     62.585 W
08/21/1998 04:45:00     19.139 N     62.594 W
08/21/1998 04:46:59     19.141 N     62.603 W
08/21/1998 04:49:00     19.143 N     62.611 W
08/21/1998 04:51:00     19.145 N     62.620 W
08/21/1998 04:52:59     19.148 N     62.629 W
08/21/1998 04:54:59     19.150 N     62.638 W
08/21/1998 04:57:00     19.152 N     62.647 W
08/21/1998 04:59:00     19.154 N     62.656 W
08/21/1998 05:00:59     19.156 N     62.665 W
08/21/1998 05:02:59     19.158 N     62.673 W
08/21/1998 05:05:00     19.159 N     62.682 W
08/21/1998 05:07:00     19.161 N     62.691 W
08/21/1998 05:08:59     19.163 N     62.700 W
08/21/1998 05:10:59     19.165 N     62.709 W
08/21/1998 05:13:00     19.167 N     62.718 W
08/21/1998 05:15:00     19.169 N     62.726 W
08/21/1998 05:16:59     19.171 N     62.735 W
08/21/1998 05:19:00     19.173 N     62.744 W
08/21/1998 05:21:00     19.175 N     62.753 W
08/21/1998 05:22:59     19.177 N     62.762 W
08/21/1998 05:24:59     19.179 N     62.771 W
08/21/1998 05:27:00     19.181 N     62.779 W
08/21/1998 05:29:00     19.182 N     62.788 W
08/21/1998 05:30:59     19.184 N     62.797 W
08/21/1998 05:32:59     19.186 N     62.806 W
08/21/1998 05:35:00     19.188 N     62.815 W
08/21/1998 05:37:00     19.190 N     62.824 W
08/21/1998 05:38:59     19.191 N     62.832 W
08/21/1998 05:40:59     19.193 N     62.841 W
08/21/1998 05:43:00     19.195 N     62.850 W
08/21/1998 05:45:00     19.197 N     62.859 W
08/21/1998 05:46:59     19.199 N     62.868 W
08/21/1998 05:49:00     19.200 N     62.877 W
08/21/1998 05:51:00     19.202 N     62.885 W
08/21/1998 05:52:59     19.204 N     62.894 W
08/21/1998 05:54:59     19.206 N     62.903 W
08/21/1998 05:57:00     19.207 N     62.912 W
08/21/1998 05:59:00     19.209 N     62.921 W
08/21/1998 06:00:59     19.211 N     62.930 W
08/21/1998 06:02:59     19.212 N     62.938 W
08/21/1998 06:05:00     19.214 N     62.947 W
08/21/1998 06:07:00     19.216 N     62.956 W
08/21/1998 06:08:59     19.217 N     62.965 W
08/21/1998 06:10:59     19.219 N     62.974 W
08/21/1998 06:13:00     19.221 N     62.983 W
08/21/1998 06:15:00     19.222 N     62.991 W
08/21/1998 06:16:59     19.224 N     63.000 W
08/21/1998 06:19:00     19.225 N     63.009 W
08/21/1998 06:21:00     19.227 N     63.018 W
08/21/1998 06:22:59     19.229 N     63.027 W
08/21/1998 06:24:59     19.230 N     63.036 W
08/21/1998 06:27:00     19.232 N     63.045 W
08/21/1998 06:29:00     19.233 N     63.053 W
08/21/1998 06:30:59     19.235 N     63.062 W
08/21/1998 06:32:59     19.236 N     63.071 W
08/21/1998 06:35:00     19.238 N     63.080 W
08/21/1998 06:37:00     19.240 N     63.089 W
08/21/1998 06:38:59     19.241 N     63.098 W
08/21/1998 06:40:59     19.243 N     63.106 W
08/21/1998 06:43:00     19.244 N     63.115 W
08/21/1998 06:45:00     19.246 N     63.124 W
08/21/1998 06:46:59     19.247 N     63.133 W
08/21/1998 06:49:00     19.248 N     63.142 W
08/21/1998 06:51:00     19.250 N     63.151 W
08/21/1998 06:52:59     19.251 N     63.160 W
08/21/1998 06:54:59     19.253 N     63.168 W
08/21/1998 06:57:00     19.254 N     63.177 W
08/21/1998 06:59:00     19.256 N     63.186 W
08/21/1998 07:00:59     19.257 N     63.195 W
08/21/1998 07:02:59     19.259 N     63.204 W
08/21/1998 07:05:00     19.260 N     63.213 W
08/21/1998 07:07:00     19.261 N     63.222 W
08/21/1998 07:08:59     19.263 N     63.230 W
08/21/1998 07:10:59     19.264 N     63.239 W
08/21/1998 07:13:00     19.265 N     63.248 W
08/21/1998 07:15:00     19.267 N     63.257 W
08/21/1998 07:16:59     19.268 N     63.266 W
08/21/1998 07:19:00     19.269 N     63.275 W
08/21/1998 07:21:00     19.271 N     63.284 W
08/21/1998 07:22:59     19.272 N     63.292 W
08/21/1998 07:24:59     19.273 N     63.301 W
08/21/1998 07:27:00     19.275 N     63.310 W
08/21/1998 07:29:00     19.276 N     63.319 W
08/21/1998 07:30:59     19.277 N     63.328 W
08/21/1998 07:32:59     19.279 N     63.337 W
08/21/1998 07:35:00     19.280 N     63.346 W
08/21/1998 07:37:00     19.281 N     63.355 W
08/21/1998 07:38:59     19.282 N     63.363 W
08/21/1998 07:40:59     19.284 N     63.372 W
08/21/1998 07:43:00     19.285 N     63.381 W
08/21/1998 07:45:00     19.286 N     63.390 W
08/21/1998 07:46:59     19.287 N     63.399 W
08/21/1998 07:49:00     19.289 N     63.408 W
08/21/1998 07:51:00     19.290 N     63.417 W
08/21/1998 07:52:59     19.291 N     63.426 W
08/21/1998 07:54:59     19.292 N     63.435 W
08/21/1998 07:57:00     19.293 N     63.443 W
08/21/1998 07:59:00     19.294 N     63.452 W
08/21/1998 08:00:59     19.296 N     63.461 W
08/21/1998 08:02:59     19.297 N     63.470 W
08/21/1998 08:04:59     19.298 N     63.479 W
08/21/1998 08:06:59     19.299 N     63.488 W
08/21/1998 08:09:00     19.300 N     63.497 W
08/21/1998 08:11:00     19.301 N     63.506 W
08/21/1998 08:13:00     19.302 N     63.515 W
08/21/1998 08:15:00     19.303 N     63.524 W
08/21/1998 08:16:59     19.305 N     63.532 W
08/21/1998 08:18:59     19.306 N     63.541 W
08/21/1998 08:20:59     19.307 N     63.550 W
08/21/1998 08:23:00     19.308 N     63.559 W
08/21/1998 08:25:00     19.309 N     63.568 W
08/21/1998 08:27:00     19.310 N     63.577 W
08/21/1998 08:29:00     19.311 N     63.586 W
08/21/1998 08:30:59     19.312 N     63.595 W
08/21/1998 08:32:59     19.313 N     63.604 W
08/21/1998 08:34:59     19.314 N     63.613 W
08/21/1998 08:36:59     19.315 N     63.622 W
08/21/1998 08:39:00     19.316 N     63.631 W
08/21/1998 08:41:00     19.317 N     63.640 W
08/21/1998 08:43:00     19.318 N     63.649 W
08/21/1998 08:45:00     19.319 N     63.658 W
08/21/1998 08:46:59     19.320 N     63.666 W
08/21/1998 08:48:59     19.321 N     63.675 W
08/21/1998 08:50:59     19.322 N     63.684 W
08/21/1998 08:53:00     19.323 N     63.693 W
08/21/1998 08:55:00     19.324 N     63.702 W
08/21/1998 08:57:00     19.325 N     63.711 W
08/21/1998 08:59:00     19.326 N     63.720 W
08/21/1998 09:00:59     19.327 N     63.729 W
08/21/1998 09:02:59     19.328 N     63.738 W
08/21/1998 09:04:59     19.328 N     63.747 W
08/21/1998 09:06:59     19.329 N     63.756 W
08/21/1998 09:09:00     19.330 N     63.765 W
08/21/1998 09:11:00     19.331 N     63.774 W
08/21/1998 09:13:00     19.332 N     63.783 W
08/21/1998 09:15:00     19.333 N     63.792 W
08/21/1998 09:16:59     19.334 N     63.801 W
08/21/1998 09:18:59     19.335 N     63.810 W
08/21/1998 09:20:59     19.336 N     63.819 W
08/21/1998 09:23:00     19.336 N     63.828 W
08/21/1998 09:25:00     19.337 N     63.837 W
08/21/1998 09:27:00     19.338 N     63.846 W
08/21/1998 09:29:00     19.339 N     63.855 W
08/21/1998 09:30:59     19.340 N     63.864 W
08/21/1998 09:32:59     19.341 N     63.872 W
08/21/1998 09:34:59     19.341 N     63.881 W
08/21/1998 09:36:59     19.342 N     63.890 W
08/21/1998 09:39:00     19.343 N     63.899 W
08/21/1998 09:41:00     19.344 N     63.908 W
08/21/1998 09:43:00     19.345 N     63.917 W
08/21/1998 09:45:00     19.345 N     63.926 W
08/21/1998 09:46:59     19.346 N     63.935 W
08/21/1998 09:48:59     19.347 N     63.944 W
08/21/1998 09:50:59     19.348 N     63.953 W
08/21/1998 09:53:00     19.349 N     63.962 W
08/21/1998 09:55:00     19.349 N     63.971 W
08/21/1998 09:57:00     19.350 N     63.980 W
08/21/1998 09:59:00     19.351 N     63.989 W
08/21/1998 10:00:59     19.352 N     63.998 W
08/21/1998 10:02:59     19.352 N     64.007 W
