Track for Bret                 1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/19/1999 01:40:59     19.042 N     94.748 W
08/19/1999 01:43:00     19.039 N     94.750 W
08/19/1999 01:45:00     19.036 N     94.752 W
08/19/1999 01:46:59     19.033 N     94.754 W
08/19/1999 01:49:00     19.030 N     94.756 W
08/19/1999 01:51:00     19.027 N     94.758 W
08/19/1999 01:52:59     19.024 N     94.760 W
08/19/1999 01:54:59     19.021 N     94.761 W
08/19/1999 01:57:00     19.018 N     94.763 W
08/19/1999 01:59:00     19.015 N     94.764 W
08/19/1999 02:00:59     19.012 N     94.766 W
08/19/1999 02:02:59     19.009 N     94.767 W
08/19/1999 02:05:00     19.006 N     94.769 W
08/19/1999 02:07:00     19.003 N     94.770 W
08/19/1999 02:08:59     19.001 N     94.771 W
08/19/1999 02:10:59     18.998 N     94.772 W
08/19/1999 02:13:00     18.995 N     94.773 W
08/19/1999 02:15:00     18.992 N     94.774 W
08/19/1999 02:16:59     18.989 N     94.775 W
08/19/1999 02:19:00     18.987 N     94.776 W
08/19/1999 02:21:00     18.984 N     94.776 W
08/19/1999 02:22:59     18.981 N     94.777 W
08/19/1999 02:24:59     18.979 N     94.777 W
08/19/1999 02:27:00     18.976 N     94.778 W
08/19/1999 02:29:00     18.973 N     94.778 W
08/19/1999 02:30:59     18.971 N     94.779 W
08/19/1999 02:32:59     18.968 N     94.779 W
08/19/1999 02:35:00     18.966 N     94.779 W
08/19/1999 02:37:00     18.963 N     94.779 W
08/19/1999 02:38:59     18.961 N     94.779 W
08/19/1999 02:40:59     18.958 N     94.779 W
08/19/1999 02:43:00     18.956 N     94.778 W
08/19/1999 02:45:00     18.953 N     94.778 W
08/19/1999 02:46:59     18.951 N     94.778 W
08/19/1999 02:49:00     18.948 N     94.777 W
08/19/1999 02:51:00     18.946 N     94.776 W
08/19/1999 02:52:59     18.944 N     94.776 W
08/19/1999 02:54:59     18.941 N     94.775 W
08/19/1999 02:57:00     18.939 N     94.774 W
08/19/1999 02:59:00     18.937 N     94.773 W
08/19/1999 03:00:59     18.935 N     94.772 W
08/19/1999 03:02:59     18.932 N     94.771 W
08/19/1999 03:05:00     18.930 N     94.769 W
08/19/1999 03:07:00     18.928 N     94.768 W
08/19/1999 03:08:59     18.926 N     94.766 W
08/19/1999 03:10:59     18.924 N     94.765 W
08/19/1999 03:13:00     18.922 N     94.763 W
08/19/1999 03:15:00     18.920 N     94.761 W
08/19/1999 03:16:59     18.918 N     94.759 W
08/19/1999 03:19:00     18.916 N     94.757 W
08/19/1999 03:21:00     18.914 N     94.755 W
08/19/1999 03:22:59     18.912 N     94.753 W
08/19/1999 03:24:59     18.910 N     94.751 W
08/19/1999 03:27:00     18.908 N     94.748 W
08/19/1999 03:29:00     18.906 N     94.746 W
08/19/1999 03:30:59     18.904 N     94.743 W
08/19/1999 03:32:59     18.902 N     94.740 W
08/19/1999 03:35:00     18.901 N     94.738 W
08/19/1999 03:37:00     18.899 N     94.735 W
08/19/1999 03:38:59     18.897 N     94.732 W
08/19/1999 03:40:59     18.896 N     94.729 W
08/19/1999 03:43:00     18.894 N     94.726 W
08/19/1999 03:45:00     18.892 N     94.722 W
08/19/1999 03:46:59     18.891 N     94.719 W
08/19/1999 03:49:00     18.889 N     94.716 W
08/19/1999 03:51:00     18.888 N     94.712 W
08/19/1999 03:52:59     18.886 N     94.709 W
08/19/1999 03:54:59     18.885 N     94.705 W
08/19/1999 03:57:00     18.883 N     94.701 W
08/19/1999 03:59:00     18.882 N     94.698 W
08/19/1999 04:00:59     18.880 N     94.694 W
08/19/1999 04:02:59     18.879 N     94.690 W
08/19/1999 04:05:00     18.878 N     94.686 W
08/19/1999 04:07:00     18.876 N     94.682 W
08/19/1999 04:08:59     18.875 N     94.678 W
08/19/1999 04:10:59     18.874 N     94.674 W
08/19/1999 04:13:00     18.873 N     94.669 W
08/19/1999 04:15:00     18.871 N     94.665 W
08/19/1999 04:16:59     18.870 N     94.661 W
08/19/1999 04:19:00     18.869 N     94.656 W
08/19/1999 04:21:00     18.868 N     94.652 W
08/19/1999 04:22:59     18.867 N     94.648 W
08/19/1999 04:24:59     18.866 N     94.643 W
08/19/1999 04:27:00     18.865 N     94.638 W
08/19/1999 04:29:00     18.864 N     94.634 W
08/19/1999 04:30:59     18.863 N     94.629 W
08/19/1999 04:32:59     18.862 N     94.624 W
08/19/1999 04:35:00     18.862 N     94.620 W
08/19/1999 04:37:00     18.861 N     94.615 W
08/19/1999 04:38:59     18.860 N     94.610 W
08/19/1999 04:40:59     18.859 N     94.605 W
08/19/1999 04:43:00     18.859 N     94.600 W
08/19/1999 04:45:00     18.858 N     94.595 W
08/19/1999 04:46:59     18.857 N     94.590 W
08/19/1999 04:49:00     18.857 N     94.585 W
08/19/1999 04:51:00     18.856 N     94.580 W
08/19/1999 04:52:59     18.855 N     94.575 W
08/19/1999 04:54:59     18.855 N     94.570 W
08/19/1999 04:57:00     18.854 N     94.565 W
08/19/1999 04:59:00     18.854 N     94.559 W
08/19/1999 05:00:59     18.854 N     94.554 W
08/19/1999 05:02:59     18.853 N     94.549 W
08/19/1999 05:05:00     18.853 N     94.544 W
08/19/1999 05:07:00     18.853 N     94.539 W
08/19/1999 05:08:59     18.852 N     94.533 W
08/19/1999 05:10:59     18.852 N     94.528 W
08/19/1999 05:13:00     18.852 N     94.523 W
08/19/1999 05:15:00     18.852 N     94.517 W
08/19/1999 05:16:59     18.852 N     94.512 W
08/19/1999 05:19:00     18.852 N     94.507 W
08/19/1999 05:21:00     18.852 N     94.501 W
08/19/1999 05:22:59     18.852 N     94.496 W
08/19/1999 05:24:59     18.852 N     94.491 W
08/19/1999 05:27:00     18.852 N     94.485 W
08/19/1999 05:29:00     18.852 N     94.480 W
08/19/1999 05:30:59     18.852 N     94.475 W
08/19/1999 05:32:59     18.852 N     94.469 W
08/19/1999 05:35:00     18.852 N     94.464 W
08/19/1999 05:37:00     18.853 N     94.459 W
08/19/1999 05:38:59     18.853 N     94.453 W
08/19/1999 05:40:59     18.853 N     94.448 W
08/19/1999 05:43:00     18.854 N     94.443 W
08/19/1999 05:45:00     18.854 N     94.438 W
08/19/1999 05:46:59     18.854 N     94.432 W
08/19/1999 05:49:00     18.855 N     94.427 W
08/19/1999 05:51:00     18.855 N     94.422 W
08/19/1999 05:52:59     18.856 N     94.417 W
08/19/1999 05:54:59     18.857 N     94.411 W
08/19/1999 05:57:00     18.857 N     94.406 W
08/19/1999 05:59:00     18.858 N     94.401 W
08/19/1999 06:00:59     18.859 N     94.396 W
08/19/1999 06:02:59     18.859 N     94.391 W
08/19/1999 06:05:00     18.860 N     94.386 W
08/19/1999 06:07:00     18.861 N     94.381 W
08/19/1999 06:08:59     18.862 N     94.376 W
08/19/1999 06:10:59     18.863 N     94.371 W
08/19/1999 06:13:00     18.864 N     94.366 W
08/19/1999 06:15:00     18.865 N     94.361 W
08/19/1999 06:16:59     18.866 N     94.356 W
08/19/1999 06:19:00     18.867 N     94.351 W
08/19/1999 06:21:00     18.868 N     94.347 W
08/19/1999 06:22:59     18.869 N     94.342 W
08/19/1999 06:24:59     18.871 N     94.337 W
08/19/1999 06:27:00     18.872 N     94.333 W
08/19/1999 06:29:00     18.873 N     94.328 W
08/19/1999 06:30:59     18.874 N     94.323 W
08/19/1999 06:32:59     18.876 N     94.319 W
08/19/1999 06:35:00     18.877 N     94.314 W
08/19/1999 06:37:00     18.879 N     94.310 W
08/19/1999 06:38:59     18.880 N     94.306 W
08/19/1999 06:40:59     18.882 N     94.301 W
08/19/1999 06:43:00     18.883 N     94.297 W
08/19/1999 06:45:00     18.885 N     94.293 W
08/19/1999 06:46:59     18.887 N     94.289 W
08/19/1999 06:49:00     18.888 N     94.285 W
08/19/1999 06:51:00     18.890 N     94.281 W
08/19/1999 06:52:59     18.892 N     94.277 W
08/19/1999 06:54:59     18.894 N     94.273 W
08/19/1999 06:57:00     18.896 N     94.270 W
08/19/1999 06:59:00     18.897 N     94.266 W
08/19/1999 07:00:59     18.899 N     94.262 W
08/19/1999 07:02:59     18.901 N     94.259 W
08/19/1999 07:05:00     18.904 N     94.255 W
08/19/1999 07:07:00     18.906 N     94.252 W
08/19/1999 07:08:59     18.908 N     94.249 W
08/19/1999 07:10:59     18.910 N     94.245 W
08/19/1999 07:13:00     18.912 N     94.242 W
08/19/1999 07:15:00     18.915 N     94.239 W
08/19/1999 07:16:59     18.917 N     94.236 W
08/19/1999 07:19:00     18.919 N     94.233 W
08/19/1999 07:21:00     18.922 N     94.231 W
08/19/1999 07:22:59     18.924 N     94.228 W
08/19/1999 07:24:59     18.927 N     94.225 W
08/19/1999 07:27:00     18.929 N     94.223 W
08/19/1999 07:29:00     18.932 N     94.220 W
08/19/1999 07:30:59     18.934 N     94.218 W
08/19/1999 07:32:59     18.937 N     94.216 W
08/19/1999 07:35:00     18.940 N     94.214 W
08/19/1999 07:37:00     18.943 N     94.212 W
08/19/1999 07:38:59     18.946 N     94.210 W
08/19/1999 07:40:59     18.948 N     94.208 W
08/19/1999 07:43:00     18.951 N     94.206 W
08/19/1999 07:45:00     18.954 N     94.204 W
08/19/1999 07:46:59     18.957 N     94.203 W
08/19/1999 07:49:00     18.960 N     94.201 W
08/19/1999 07:51:00     18.963 N     94.200 W
08/19/1999 07:52:59     18.967 N     94.198 W
08/19/1999 07:54:59     18.970 N     94.197 W
08/19/1999 07:57:00     18.973 N     94.196 W
08/19/1999 07:59:00     18.976 N     94.195 W
08/19/1999 08:00:59     18.979 N     94.194 W
08/19/1999 08:02:59     18.983 N     94.193 W
08/19/1999 08:04:59     18.986 N     94.192 W
08/19/1999 08:06:59     18.990 N     94.191 W
08/19/1999 08:09:00     18.993 N     94.191 W
08/19/1999 08:11:00     18.997 N     94.190 W
08/19/1999 08:13:00     19.000 N     94.190 W
08/19/1999 08:15:00     19.004 N     94.189 W
08/19/1999 08:16:59     19.007 N     94.189 W
08/19/1999 08:18:59     19.011 N     94.189 W
08/19/1999 08:20:59     19.014 N     94.188 W
08/19/1999 08:23:00     19.018 N     94.188 W
08/19/1999 08:25:00     19.022 N     94.188 W
08/19/1999 08:27:00     19.026 N     94.188 W
08/19/1999 08:29:00     19.030 N     94.188 W
08/19/1999 08:30:59     19.033 N     94.188 W
08/19/1999 08:32:59     19.037 N     94.189 W
08/19/1999 08:34:59     19.041 N     94.189 W
08/19/1999 08:36:59     19.045 N     94.189 W
08/19/1999 08:39:00     19.049 N     94.190 W
08/19/1999 08:41:00     19.053 N     94.190 W
08/19/1999 08:43:00     19.057 N     94.191 W
08/19/1999 08:45:00     19.061 N     94.191 W
08/19/1999 08:46:59     19.065 N     94.192 W
08/19/1999 08:48:59     19.069 N     94.193 W
