Track for Bill                 2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
06/15/2015 23:34:02     27.052 N     93.979 W
06/15/2015 23:36:01     27.059 N     93.988 W
06/15/2015 23:38:01     27.065 N     93.996 W
06/15/2015 23:40:02     27.072 N     94.005 W
06/15/2015 23:42:02     27.078 N     94.014 W
06/15/2015 23:44:01     27.085 N     94.022 W
06/15/2015 23:46:01     27.092 N     94.031 W
06/15/2015 23:48:02     27.098 N     94.040 W
06/15/2015 23:50:02     27.105 N     94.048 W
06/15/2015 23:52:01     27.112 N     94.057 W
06/15/2015 23:54:01     27.118 N     94.066 W
06/15/2015 23:56:02     27.125 N     94.075 W
06/15/2015 23:58:01     27.132 N     94.084 W
06/16/2015 00:00:01     27.139 N     94.093 W
06/16/2015 00:02:02     27.146 N     94.102 W
06/16/2015 00:04:02     27.153 N     94.111 W
06/16/2015 00:06:01     27.160 N     94.120 W
06/16/2015 00:08:01     27.167 N     94.130 W
06/16/2015 00:10:02     27.174 N     94.139 W
06/16/2015 00:12:02     27.181 N     94.148 W
06/16/2015 00:14:01     27.188 N     94.157 W
06/16/2015 00:16:01     27.196 N     94.167 W
06/16/2015 00:16:42     27.198 N     94.170 W
06/16/2015 00:18:41     27.204 N     94.178 W
06/16/2015 00:20:41     27.211 N     94.186 W
06/16/2015 00:22:42     27.217 N     94.194 W
06/16/2015 00:24:42     27.223 N     94.202 W
06/16/2015 00:26:41     27.229 N     94.210 W
06/16/2015 00:28:41     27.236 N     94.218 W
06/16/2015 00:30:42     27.242 N     94.226 W
06/16/2015 00:32:42     27.248 N     94.234 W
06/16/2015 00:34:41     27.255 N     94.242 W
06/16/2015 00:36:41     27.261 N     94.250 W
06/16/2015 00:38:42     27.267 N     94.258 W
06/16/2015 00:40:41     27.273 N     94.266 W
06/16/2015 00:42:41     27.280 N     94.274 W
06/16/2015 00:44:42     27.286 N     94.282 W
06/16/2015 00:46:42     27.292 N     94.290 W
06/16/2015 00:48:41     27.298 N     94.298 W
06/16/2015 00:50:41     27.305 N     94.305 W
06/16/2015 00:52:42     27.311 N     94.313 W
06/16/2015 00:54:42     27.317 N     94.321 W
06/16/2015 00:56:41     27.323 N     94.329 W
06/16/2015 00:58:41     27.329 N     94.336 W
06/16/2015 01:00:42     27.336 N     94.344 W
06/16/2015 01:02:42     27.342 N     94.352 W
06/16/2015 01:04:41     27.348 N     94.359 W
06/16/2015 01:06:41     27.354 N     94.367 W
06/16/2015 01:08:42     27.361 N     94.375 W
06/16/2015 01:10:41     27.367 N     94.382 W
06/16/2015 01:12:41     27.373 N     94.390 W
06/16/2015 01:14:42     27.379 N     94.397 W
06/16/2015 01:16:42     27.385 N     94.405 W
06/16/2015 01:18:41     27.391 N     94.412 W
06/16/2015 01:20:41     27.398 N     94.420 W
06/16/2015 01:22:42     27.404 N     94.427 W
06/16/2015 01:24:42     27.410 N     94.435 W
06/16/2015 01:26:41     27.416 N     94.442 W
06/16/2015 01:28:41     27.422 N     94.449 W
06/16/2015 01:30:42     27.428 N     94.457 W
06/16/2015 01:32:42     27.435 N     94.464 W
06/16/2015 01:34:41     27.441 N     94.471 W
06/16/2015 01:36:41     27.447 N     94.479 W
06/16/2015 01:38:42     27.453 N     94.486 W
06/16/2015 01:40:41     27.459 N     94.493 W
06/16/2015 01:42:41     27.465 N     94.500 W
06/16/2015 01:44:42     27.471 N     94.507 W
06/16/2015 01:46:42     27.477 N     94.514 W
06/16/2015 01:48:41     27.484 N     94.521 W
06/16/2015 01:50:41     27.490 N     94.529 W
06/16/2015 01:52:42     27.496 N     94.536 W
06/16/2015 01:54:42     27.502 N     94.543 W
06/16/2015 01:56:41     27.508 N     94.549 W
06/16/2015 01:58:41     27.514 N     94.556 W
06/16/2015 02:00:42     27.520 N     94.563 W
06/16/2015 02:02:42     27.526 N     94.570 W
06/16/2015 02:04:41     27.532 N     94.577 W
06/16/2015 02:06:41     27.538 N     94.584 W
06/16/2015 02:08:42     27.544 N     94.590 W
06/16/2015 02:10:41     27.550 N     94.597 W
06/16/2015 02:12:41     27.556 N     94.604 W
06/16/2015 02:14:42     27.562 N     94.611 W
06/16/2015 02:16:42     27.568 N     94.617 W
06/16/2015 02:18:41     27.574 N     94.624 W
06/16/2015 02:20:41     27.580 N     94.630 W
06/16/2015 02:22:42     27.586 N     94.637 W
06/16/2015 02:24:42     27.592 N     94.643 W
06/16/2015 02:26:41     27.598 N     94.650 W
06/16/2015 02:28:41     27.604 N     94.656 W
06/16/2015 02:30:42     27.610 N     94.662 W
06/16/2015 02:32:42     27.616 N     94.669 W
06/16/2015 02:34:41     27.622 N     94.675 W
06/16/2015 02:36:41     27.628 N     94.681 W
06/16/2015 02:38:42     27.634 N     94.688 W
06/16/2015 02:40:41     27.640 N     94.694 W
06/16/2015 02:42:41     27.646 N     94.700 W
06/16/2015 02:44:42     27.652 N     94.706 W
06/16/2015 02:46:42     27.658 N     94.712 W
06/16/2015 02:48:41     27.664 N     94.718 W
06/16/2015 02:50:41     27.670 N     94.724 W
06/16/2015 02:52:42     27.676 N     94.730 W
06/16/2015 02:54:42     27.681 N     94.736 W
06/16/2015 02:56:41     27.687 N     94.742 W
06/16/2015 02:58:41     27.693 N     94.747 W
06/16/2015 03:00:42     27.699 N     94.753 W
06/16/2015 03:02:42     27.705 N     94.759 W
06/16/2015 03:04:41     27.711 N     94.765 W
06/16/2015 03:06:41     27.717 N     94.770 W
06/16/2015 03:08:42     27.722 N     94.776 W
06/16/2015 03:10:41     27.728 N     94.781 W
06/16/2015 03:12:41     27.734 N     94.787 W
06/16/2015 03:14:42     27.740 N     94.792 W
06/16/2015 03:16:42     27.746 N     94.798 W
06/16/2015 03:18:41     27.751 N     94.803 W
06/16/2015 03:20:41     27.757 N     94.809 W
06/16/2015 03:22:42     27.763 N     94.814 W
06/16/2015 03:24:42     27.769 N     94.819 W
06/16/2015 03:26:41     27.774 N     94.825 W
06/16/2015 03:28:41     27.780 N     94.830 W
06/16/2015 03:30:42     27.786 N     94.835 W
06/16/2015 03:32:42     27.792 N     94.840 W
06/16/2015 03:34:41     27.797 N     94.845 W
06/16/2015 03:36:41     27.803 N     94.850 W
06/16/2015 03:38:42     27.809 N     94.855 W
06/16/2015 03:40:41     27.814 N     94.860 W
