Track for Ela                  2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/08/2015 23:29:14     17.879 N    143.993 W
07/08/2015 23:31:13     17.885 N    143.995 W
07/08/2015 23:33:13     17.891 N    143.997 W
07/08/2015 23:35:14     17.897 N    143.999 W
07/08/2015 23:37:14     17.903 N    144.001 W
07/08/2015 23:39:13     17.910 N    144.003 W
07/08/2015 23:41:13     17.916 N    144.005 W
07/08/2015 23:43:14     17.922 N    144.008 W
07/08/2015 23:45:14     17.928 N    144.010 W
07/08/2015 23:47:13     17.934 N    144.012 W
07/08/2015 23:49:13     17.941 N    144.014 W
07/08/2015 23:51:14     17.947 N    144.016 W
07/08/2015 23:53:14     17.953 N    144.019 W
07/08/2015 23:55:13     17.959 N    144.021 W
07/08/2015 23:57:13     17.965 N    144.023 W
07/08/2015 23:59:14     17.971 N    144.025 W
07/09/2015 00:01:13     17.978 N    144.028 W
07/09/2015 00:03:13     17.984 N    144.030 W
07/09/2015 00:05:14     17.990 N    144.032 W
07/09/2015 00:07:14     17.996 N    144.035 W
07/09/2015 00:09:13     18.002 N    144.037 W
07/09/2015 00:11:13     18.008 N    144.039 W
07/09/2015 00:13:14     18.015 N    144.042 W
07/09/2015 00:15:14     18.021 N    144.044 W
07/09/2015 00:17:13     18.027 N    144.047 W
07/09/2015 00:19:13     18.033 N    144.049 W
07/09/2015 00:21:14     18.039 N    144.051 W
07/09/2015 00:23:14     18.045 N    144.054 W
07/09/2015 00:25:13     18.051 N    144.056 W
07/09/2015 00:27:13     18.057 N    144.059 W
07/09/2015 00:29:14     18.063 N    144.061 W
07/09/2015 00:31:13     18.070 N    144.064 W
07/09/2015 00:33:13     18.076 N    144.066 W
07/09/2015 00:35:14     18.082 N    144.069 W
07/09/2015 00:37:14     18.088 N    144.072 W
07/09/2015 00:39:13     18.094 N    144.074 W
07/09/2015 00:41:13     18.100 N    144.077 W
07/09/2015 00:43:14     18.106 N    144.080 W
07/09/2015 00:45:14     18.112 N    144.082 W
07/09/2015 00:47:13     18.118 N    144.085 W
07/09/2015 00:49:13     18.124 N    144.088 W
07/09/2015 00:51:14     18.129 N    144.091 W
07/09/2015 00:53:14     18.135 N    144.093 W
07/09/2015 00:55:13     18.141 N    144.096 W
07/09/2015 00:57:13     18.147 N    144.099 W
07/09/2015 00:59:14     18.153 N    144.102 W
07/09/2015 01:01:13     18.159 N    144.105 W
07/09/2015 01:03:13     18.165 N    144.108 W
07/09/2015 01:05:14     18.171 N    144.111 W
07/09/2015 01:07:14     18.176 N    144.114 W
07/09/2015 01:09:13     18.182 N    144.117 W
07/09/2015 01:11:13     18.188 N    144.120 W
07/09/2015 01:13:14     18.194 N    144.123 W
07/09/2015 01:15:14     18.199 N    144.126 W
07/09/2015 01:17:13     18.205 N    144.129 W
07/09/2015 01:19:13     18.211 N    144.132 W
07/09/2015 01:21:14     18.216 N    144.135 W
07/09/2015 01:23:14     18.222 N    144.139 W
07/09/2015 01:25:13     18.228 N    144.142 W
07/09/2015 01:27:13     18.233 N    144.145 W
07/09/2015 01:29:14     18.239 N    144.149 W
07/09/2015 01:31:13     18.244 N    144.152 W
07/09/2015 01:33:13     18.250 N    144.155 W
07/09/2015 01:35:14     18.255 N    144.159 W
07/09/2015 01:37:14     18.261 N    144.162 W
07/09/2015 01:39:13     18.266 N    144.166 W
07/09/2015 01:41:13     18.271 N    144.169 W
07/09/2015 01:43:14     18.277 N    144.173 W
07/09/2015 01:45:14     18.282 N    144.176 W
07/09/2015 01:47:13     18.287 N    144.180 W
07/09/2015 01:49:13     18.293 N    144.184 W
07/09/2015 01:51:14     18.298 N    144.187 W
07/09/2015 01:53:14     18.303 N    144.191 W
07/09/2015 01:55:13     18.309 N    144.195 W
07/09/2015 01:57:13     18.314 N    144.199 W
07/09/2015 01:59:14     18.319 N    144.203 W
07/09/2015 02:01:13     18.324 N    144.206 W
07/09/2015 02:03:13     18.329 N    144.210 W
07/09/2015 02:05:14     18.334 N    144.214 W
07/09/2015 02:07:14     18.339 N    144.218 W
07/09/2015 02:09:13     18.344 N    144.222 W
07/09/2015 02:11:13     18.350 N    144.226 W
07/09/2015 02:13:14     18.355 N    144.230 W
07/09/2015 02:15:14     18.360 N    144.234 W
07/09/2015 02:17:13     18.365 N    144.238 W
07/09/2015 02:19:13     18.370 N    144.243 W
07/09/2015 02:21:14     18.374 N    144.247 W
07/09/2015 02:23:14     18.379 N    144.251 W
07/09/2015 02:25:13     18.384 N    144.255 W
07/09/2015 02:27:13     18.389 N    144.259 W
07/09/2015 02:29:14     18.394 N    144.264 W
07/09/2015 02:31:13     18.399 N    144.268 W
07/09/2015 02:33:13     18.404 N    144.272 W
07/09/2015 02:35:14     18.408 N    144.277 W
07/09/2015 02:37:14     18.413 N    144.281 W
07/09/2015 02:39:13     18.418 N    144.286 W
07/09/2015 02:41:13     18.423 N    144.290 W
07/09/2015 02:43:14     18.427 N    144.294 W
07/09/2015 02:45:14     18.432 N    144.299 W
07/09/2015 02:47:13     18.437 N    144.303 W
07/09/2015 02:49:13     18.441 N    144.308 W
07/09/2015 02:51:14     18.446 N    144.313 W
07/09/2015 02:53:14     18.451 N    144.317 W
07/09/2015 02:55:13     18.455 N    144.322 W
07/09/2015 02:57:13     18.460 N    144.326 W
07/09/2015 02:59:14     18.464 N    144.331 W
07/09/2015 03:01:13     18.469 N    144.336 W
07/09/2015 03:03:13     18.474 N    144.341 W
07/09/2015 03:05:14     18.478 N    144.345 W
07/09/2015 03:07:14     18.483 N    144.350 W
07/09/2015 03:09:13     18.487 N    144.355 W
07/09/2015 03:11:13     18.492 N    144.360 W
07/09/2015 03:13:14     18.496 N    144.365 W
07/09/2015 03:15:14     18.500 N    144.369 W
07/09/2015 03:17:13     18.505 N    144.374 W
07/09/2015 03:19:13     18.509 N    144.379 W
07/09/2015 03:21:14     18.514 N    144.384 W
07/09/2015 03:23:14     18.518 N    144.389 W
07/09/2015 03:25:13     18.522 N    144.394 W
07/09/2015 03:27:13     18.527 N    144.399 W
07/09/2015 03:29:14     18.531 N    144.404 W
07/09/2015 03:31:13     18.535 N    144.409 W
07/09/2015 03:33:13     18.540 N    144.414 W
07/09/2015 03:35:14     18.544 N    144.419 W
07/09/2015 03:37:14     18.548 N    144.424 W
07/09/2015 03:39:13     18.553 N    144.429 W
07/09/2015 03:41:13     18.557 N    144.434 W
07/09/2015 03:43:14     18.561 N    144.439 W
07/09/2015 03:45:14     18.565 N    144.445 W
07/09/2015 03:47:13     18.569 N    144.450 W
07/09/2015 03:49:13     18.574 N    144.455 W
07/09/2015 03:51:14     18.578 N    144.460 W
07/09/2015 03:53:14     18.582 N    144.465 W
07/09/2015 03:55:13     18.586 N    144.471 W
07/09/2015 03:57:13     18.590 N    144.476 W
07/09/2015 03:59:14     18.594 N    144.481 W
07/09/2015 04:01:13     18.599 N    144.486 W
07/09/2015 04:03:13     18.603 N    144.492 W
07/09/2015 04:05:14     18.607 N    144.497 W
07/09/2015 04:07:14     18.611 N    144.502 W
07/09/2015 04:09:13     18.615 N    144.508 W
07/09/2015 04:11:13     18.619 N    144.513 W
07/09/2015 04:13:14     18.623 N    144.518 W
07/09/2015 04:15:14     18.627 N    144.524 W
07/09/2015 04:17:13     18.631 N    144.529 W
